NumberGroups	NumberGenes	Classification	NumberGenotypes	Sample
1	63	Soft-Core-transcriptome	20	18
441397	1583054	Acc-transcriptome	20	18
1414087	1762001	Exc-transcriptome	20	18
1574835	2725483	Pan-transcriptome	20	19
0	0	Hard-Core-transcriptome	20	19
6	420	Soft-Core-transcriptome	20	19
352963	1210553	Acc-transcriptome	20	19
1221866	1514510	Exc-transcriptome	20	19
1793877	3323887	Pan-transcriptome	21	0
0	0	Hard-Core-transcriptome	21	0
3	181	Soft-Core-transcriptome	21	0
457288	1665819	Acc-transcriptome	21	0
1336586	1657887	Exc-transcriptome	21	0
2152981	4272215	Pan-transcriptome	21	1
0	0	Hard-Core-transcriptome	21	1
5	244	Soft-Core-transcriptome	21	1
605985	2348809	Acc-transcriptome	21	1
1546991	1923162	Exc-transcriptome	21	1
1939569	3548553	Pan-transcriptome	21	2
0	0	Hard-Core-transcriptome	21	2
7	431	Soft-Core-transcriptome	21	2
473986	1717509	Acc-transcriptome	21	2
1465576	1830613	Exc-transcriptome	21	2
1876187	3407397	Pan-transcriptome	21	3
0	0	Hard-Core-transcriptome	21	3
3	195	Soft-Core-transcriptome	21	3
470852	1665822	Acc-transcriptome	21	3
1405332	1741380	Exc-transcriptome	21	3
2043185	3821405	Pan-transcriptome	21	4
0	0	Hard-Core-transcriptome	21	4
5	329	Soft-Core-transcriptome	21	4
519818	1913252	Acc-transcriptome	21	4
1523362	1907824	Exc-transcriptome	21	4
2157885	4065743	Pan-transcriptome	21	5
0	0	Hard-Core-transcriptome	21	5
5	279	Soft-Core-transcriptome	21	5
553299	2062479	Acc-transcriptome	21	5
1604581	2002985	Exc-transcriptome	21	5
2329809	4769843	Pan-transcriptome	21	6
0	0	Hard-Core-transcriptome	21	6
11	678	Soft-Core-transcriptome	21	6
687880	2731697	Acc-transcriptome	21	6
1641918	2037468	Exc-transcriptome	21	6
1998197	3779921	Pan-transcriptome	21	7
0	0	Hard-Core-transcriptome	21	7
4	314	Soft-Core-transcriptome	21	7
512949	1912563	Acc-transcriptome	21	7
1485244	1867044	Exc-transcriptome	21	7
2158155	4057957	Pan-transcriptome	21	8
1	105	Hard-Core-transcriptome	21	8
4	298	Soft-Core-transcriptome	21	8
558763	2065417	Acc-transcriptome	21	8
1599388	1992242	Exc-transcriptome	21	8
2006105	3723171	Pan-transcriptome	21	9
1	62	Hard-Core-transcriptome	21	9
6	372	Soft-Core-transcriptome	21	9
505658	1843346	Acc-transcriptome	21	9
1500441	1879453	Exc-transcriptome	21	9
2049652	3960292	Pan-transcriptome	21	10
0	0	Hard-Core-transcriptome	21	10
1	55	Soft-Core-transcriptome	21	10
559005	2111237	Acc-transcriptome	21	10
1490646	1849000	Exc-transcriptome	21	10
2218689	4284084	Pan-transcriptome	21	11
1	54	Hard-Core-transcriptome	21	11
2	105	Soft-Core-transcriptome	21	11
594707	2257646	Acc-transcriptome	21	11
1623980	2026333	Exc-transcriptome	21	11
2193552	4320396	Pan-transcriptome	21	12
0	0	Hard-Core-transcriptome	21	12
11	666	Soft-Core-transcriptome	21	12
618623	2367650	Acc-transcriptome	21	12
1574918	1952080	Exc-transcriptome	21	12
1685634	2953542	Pan-transcriptome	21	13
0	0	Hard-Core-transcriptome	21	13
2	98	Soft-Core-transcriptome	21	13
380376	1321455	Acc-transcriptome	21	13
1305256	1631989	Exc-transcriptome	21	13
2007170	3798694	Pan-transcriptome	21	14
0	0	Hard-Core-transcriptome	21	14
4	258	Soft-Core-transcriptome	21	14
529839	1961674	Acc-transcriptome	21	14
1477327	1836762	Exc-transcriptome	21	14
1973696	3608418	Pan-transcriptome	21	15
0	0	Hard-Core-transcriptome	21	15
2	165	Soft-Core-transcriptome	21	15
476621	1723538	Acc-transcriptome	21	15
1497073	1884715	Exc-transcriptome	21	15
1913724	3479087	Pan-transcriptome	21	16
0	0	Hard-Core-transcriptome	21	16
2	143	Soft-Core-transcriptome	21	16
471721	1687404	Acc-transcriptome	21	16
1442001	1791540	Exc-transcriptome	21	16
1799011	3293315	Pan-transcriptome	21	17
0	0	Hard-Core-transcriptome	21	17
2	129	Soft-Core-transcriptome	21	17
451971	1618494	Acc-transcriptome	21	17
1347038	1674692	Exc-transcriptome	21	17
2172096	4230553	Pan-transcriptome	21	18
0	0	Hard-Core-transcriptome	21	18
4	227	Soft-Core-transcriptome	21	18
584509	2246987	Acc-transcriptome	21	18
1587583	1983339	Exc-transcriptome	21	18
1945079	3503114	Pan-transcriptome	21	19
0	0	Hard-Core-transcriptome	21	19
5	317	Soft-Core-transcriptome	21	19
455866	1631757	Acc-transcriptome	21	19
1489208	1871040	Exc-transcriptome	21	19
2051662	3903207	Pan-transcriptome	22	0
0	0	Hard-Core-transcriptome	22	0
2	107	Soft-Core-transcriptome	22	0
547406	2029749	Acc-transcriptome	22	0
1504254	1873351	Exc-transcriptome	22	0
1957733	3626243	Pan-transcriptome	22	1
1	70	Hard-Core-transcriptome	22	1
11	749	Soft-Core-transcriptome	22	1
491460	1788353	Acc-transcriptome	22	1
1466262	1837141	Exc-transcriptome	22	1
2026904	3787174	Pan-transcriptome	22	2
0	0	Hard-Core-transcriptome	22	2
4	247	Soft-Core-transcriptome	22	2
516956	1900114	Acc-transcriptome	22	2
1509944	1886813	Exc-transcriptome	22	2
2090228	3955650	Pan-transcriptome	22	3
0	0	Hard-Core-transcriptome	22	3
2	104	Soft-Core-transcriptome	22	3
545000	2023055	Acc-transcriptome	22	3
1545226	1932491	Exc-transcriptome	22	3
2156853	4183230	Pan-transcriptome	22	4
0	0	Hard-Core-transcriptome	22	4
5	398	Soft-Core-transcriptome	22	4
583568	2218743	Acc-transcriptome	22	4
1573280	1964089	Exc-transcriptome	22	4
2062148	3831381	Pan-transcriptome	22	5
0	0	Hard-Core-transcriptome	22	5
3	170	Soft-Core-transcriptome	22	5
517882	1896170	Acc-transcriptome	22	5
1544263	1935041	Exc-transcriptome	22	5
1854834	3431260	Pan-transcriptome	22	6
0	0	Hard-Core-transcriptome	22	6
1	47	Soft-Core-transcriptome	22	6
474485	1719552	Acc-transcriptome	22	6
1380348	1711661	Exc-transcriptome	22	6
2125204	4111700	Pan-transcriptome	22	7
0	0	Hard-Core-transcriptome	22	7
4	232	Soft-Core-transcriptome	22	7
570243	2171164	Acc-transcriptome	22	7
1554957	1940304	Exc-transcriptome	22	7
2122902	3965602	Pan-transcriptome	22	8
0	0	Hard-Core-transcriptome	22	8
2	126	Soft-Core-transcriptome	22	8
540980	1984035	Acc-transcriptome	22	8
1581920	1981441	Exc-transcriptome	22	8
2180049	4264116	Pan-transcriptome	22	9
0	0	Hard-Core-transcriptome	22	9
3	241	Soft-Core-transcriptome	22	9
611397	2318111	Acc-transcriptome	22	9
1568649	1945764	Exc-transcriptome	22	9
1871601	3425777	Pan-transcriptome	22	10
0	0	Hard-Core-transcriptome	22	10
3	196	Soft-Core-transcriptome	22	10
457820	1646160	Acc-transcriptome	22	10
1413778	1779421	Exc-transcriptome	22	10
2171324	4092734	Pan-transcriptome	22	11
0	0	Hard-Core-transcriptome	22	11
2	134	Soft-Core-transcriptome	22	11
565598	2091043	Acc-transcriptome	22	11
1605724	2001557	Exc-transcriptome	22	11
2129677	4088186	Pan-transcriptome	22	12
0	0	Hard-Core-transcriptome	22	12
7	541	Soft-Core-transcriptome	22	12
560281	2122025	Acc-transcriptome	22	12
1569389	1965620	Exc-transcriptome	22	12
2174871	4148516	Pan-transcriptome	22	13
0	0	Hard-Core-transcriptome	22	13
1	58	Soft-Core-transcriptome	22	13
566380	2135962	Acc-transcriptome	22	13
1608490	2012496	Exc-transcriptome	22	13
2413061	4855040	Pan-transcriptome	22	14
0	0	Hard-Core-transcriptome	22	14
2	123	Soft-Core-transcriptome	22	14
687397	2706479	Acc-transcriptome	22	14
1725662	2148438	Exc-transcriptome	22	14
2118816	4151165	Pan-transcriptome	22	15
0	0	Hard-Core-transcriptome	22	15
4	264	Soft-Core-transcriptome	22	15
601157	2272306	Acc-transcriptome	22	15
1517655	1878595	Exc-transcriptome	22	15
1911400	3480110	Pan-transcriptome	22	16
0	0	Hard-Core-transcriptome	22	16
3	157	Soft-Core-transcriptome	22	16
466372	1677267	Acc-transcriptome	22	16
1445025	1802686	Exc-transcriptome	22	16
2292599	4606108	Pan-transcriptome	22	17
0	0	Hard-Core-transcriptome	22	17
3	205	Soft-Core-transcriptome	22	17
672981	2607793	Acc-transcriptome	22	17
1619615	1998110	Exc-transcriptome	22	17
1786767	3162077	Pan-transcriptome	22	18
0	0	Hard-Core-transcriptome	22	18
2	123	Soft-Core-transcriptome	22	18
427397	1481495	Acc-transcriptome	22	18
1359368	1680459	Exc-transcriptome	22	18
1965175	3567821	Pan-transcriptome	22	19
0	0	Hard-Core-transcriptome	22	19
2	120	Soft-Core-transcriptome	22	19
488673	1737016	Acc-transcriptome	22	19
1476500	1830685	Exc-transcriptome	22	19
2103172	3985211	Pan-transcriptome	23	0
0	0	Hard-Core-transcriptome	23	0
7	511	Soft-Core-transcriptome	23	0
558016	2054976	Acc-transcriptome	23	0
1545149	1929724	Exc-transcriptome	23	0
1982987	3740290	Pan-transcriptome	23	1
0	0	Hard-Core-transcriptome	23	1
0	0	Soft-Core-transcriptome	23	1
526967	1931461	Acc-transcriptome	23	1
1456020	1808829	Exc-transcriptome	23	1
1741710	3097186	Pan-transcriptome	23	2
0	0	Hard-Core-transcriptome	23	2
2	138	Soft-Core-transcriptome	23	2
408080	1425486	Acc-transcriptome	23	2
1333628	1671562	Exc-transcriptome	23	2
1984864	3794983	Pan-transcriptome	23	3
0	0	Hard-Core-transcriptome	23	3
8	524	Soft-Core-transcriptome	23	3
546422	2007172	Acc-transcriptome	23	3
1438434	1787287	Exc-transcriptome	23	3
2199705	4241917	Pan-transcriptome	23	4
0	0	Hard-Core-transcriptome	23	4
4	329	Soft-Core-transcriptome	23	4
606790	2264271	Acc-transcriptome	23	4
1592911	1977317	Exc-transcriptome	23	4
1929504	3493214	Pan-transcriptome	23	5
0	0	Hard-Core-transcriptome	23	5
5	311	Soft-Core-transcriptome	23	5
489972	1722201	Acc-transcriptome	23	5
1439527	1770702	Exc-transcriptome	23	5
2061889	3971882	Pan-transcriptome	23	6
0	0	Hard-Core-transcriptome	23	6
11	812	Soft-Core-transcriptome	23	6
567587	2111305	Acc-transcriptome	23	6
1494291	1859765	Exc-transcriptome	23	6
2109433	3940105	Pan-transcriptome	23	7
0	0	Hard-Core-transcriptome	23	7
2	165	Soft-Core-transcriptome	23	7
545355	1990852	Acc-transcriptome	23	7
1564076	1949088	Exc-transcriptome	23	7
1533730	2669383	Pan-transcriptome	23	8
0	0	Hard-Core-transcriptome	23	8
1	30	Soft-Core-transcriptome	23	8
368780	1264242	Acc-transcriptome	23	8
1164949	1405111	Exc-transcriptome	23	8
1959708	3649815	Pan-transcriptome	23	9
0	0	Hard-Core-transcriptome	23	9
1	65	Soft-Core-transcriptome	23	9
500412	1827968	Acc-transcriptome	23	9
1459295	1821782	Exc-transcriptome	23	9
2235885	4290382	Pan-transcriptome	23	10
0	0	Hard-Core-transcriptome	23	10
3	153	Soft-Core-transcriptome	23	10
602505	2258265	Acc-transcriptome	23	10
1633377	2031964	Exc-transcriptome	23	10
2134183	4063091	Pan-transcriptome	23	11
0	0	Hard-Core-transcriptome	23	11
5	315	Soft-Core-transcriptome	23	11
566550	2108618	Acc-transcriptome	23	11
1567628	1954158	Exc-transcriptome	23	11
2099730	3978614	Pan-transcriptome	23	12
0	0	Hard-Core-transcriptome	23	12
1	66	Soft-Core-transcriptome	23	12
567645	2088008	Acc-transcriptome	23	12
1532084	1890540	Exc-transcriptome	23	12
2145982	4085738	Pan-transcriptome	23	13
0	0	Hard-Core-transcriptome	23	13
4	249	Soft-Core-transcriptome	23	13
583547	2157703	Acc-transcriptome	23	13
1562431	1927786	Exc-transcriptome	23	13
2450651	4968871	Pan-transcriptome	23	14
0	0	Hard-Core-transcriptome	23	14
2	115	Soft-Core-transcriptome	23	14
712032	2802788	Acc-transcriptome	23	14
1738617	2165968	Exc-transcriptome	23	14
2282797	4539905	Pan-transcriptome	23	15
0	0	Hard-Core-transcriptome	23	15
6	408	Soft-Core-transcriptome	23	15
645379	2504434	Acc-transcriptome	23	15
1637412	2035063	Exc-transcriptome	23	15
2362702	4643568	Pan-transcriptome	23	16
0	0	Hard-Core-transcriptome	23	16
6	469	Soft-Core-transcriptome	23	16
660171	2521622	Acc-transcriptome	23	16
1702525	2121477	Exc-transcriptome	23	16
2470958	5146614	Pan-transcriptome	23	17
0	0	Hard-Core-transcriptome	23	17
5	389	Soft-Core-transcriptome	23	17
748459	3004032	Acc-transcriptome	23	17
1722494	2142193	Exc-transcriptome	23	17
2180563	4168333	Pan-transcriptome	23	18
0	0	Hard-Core-transcriptome	23	18
3	207	Soft-Core-transcriptome	23	18
577686	2161004	Acc-transcriptome	23	18
1602874	2007122	Exc-transcriptome	23	18
2318944	4531908	Pan-transcriptome	23	19
0	0	Hard-Core-transcriptome	23	19
5	311	Soft-Core-transcriptome	23	19
647973	2454386	Acc-transcriptome	23	19
1670966	2077211	Exc-transcriptome	23	19
1910339	3565128	Pan-transcriptome	24	0
1	88	Hard-Core-transcriptome	24	0
7	510	Soft-Core-transcriptome	24	0
513329	1834775	Acc-transcriptome	24	0
1397003	1729843	Exc-transcriptome	24	0
2371828	4837493	Pan-transcriptome	24	1
0	0	Hard-Core-transcriptome	24	1
3	264	Soft-Core-transcriptome	24	1
706780	2767058	Acc-transcriptome	24	1
1665045	2070171	Exc-transcriptome	24	1
2229848	4347698	Pan-transcriptome	24	2
0	0	Hard-Core-transcriptome	24	2
0	0	Soft-Core-transcriptome	24	2
610628	2326084	Acc-transcriptome	24	2
1619220	2021614	Exc-transcriptome	24	2
2315004	4637075	Pan-transcriptome	24	3
0	0	Hard-Core-transcriptome	24	3
10	853	Soft-Core-transcriptome	24	3
675466	2593098	Acc-transcriptome	24	3
1639528	2043124	Exc-transcriptome	24	3
2135903	4065063	Pan-transcriptome	24	4
0	0	Hard-Core-transcriptome	24	4
1	60	Soft-Core-transcriptome	24	4
560505	2083714	Acc-transcriptome	24	4
1575397	1981289	Exc-transcriptome	24	4
2284356	4532585	Pan-transcriptome	24	5
0	0	Hard-Core-transcriptome	24	5
6	449	Soft-Core-transcriptome	24	5
649424	2497632	Acc-transcriptome	24	5
1634926	2034504	Exc-transcriptome	24	5
2093764	3981014	Pan-transcriptome	24	6
0	0	Hard-Core-transcriptome	24	6
2	130	Soft-Core-transcriptome	24	6
549679	2038872	Acc-transcriptome	24	6
1544083	1942012	Exc-transcriptome	24	6
2262984	4444748	Pan-transcriptome	24	7
0	0	Hard-Core-transcriptome	24	7
3	194	Soft-Core-transcriptome	24	7
630263	2411738	Acc-transcriptome	24	7
1632718	2032816	Exc-transcriptome	24	7
1578412	2830877	Pan-transcriptome	24	8
0	0	Hard-Core-transcriptome	24	8
1	77	Soft-Core-transcriptome	24	8
411417	1429625	Acc-transcriptome	24	8
1166994	1401175	Exc-transcriptome	24	8
2148445	4151458	Pan-transcriptome	24	9
0	0	Hard-Core-transcriptome	24	9
6	416	Soft-Core-transcriptome	24	9
589739	2198900	Acc-transcriptome	24	9
1558700	1952142	Exc-transcriptome	24	9
2185738	4197505	Pan-transcriptome	24	10
0	0	Hard-Core-transcriptome	24	10
3	226	Soft-Core-transcriptome	24	10
595635	2212922	Acc-transcriptome	24	10
1590100	1984357	Exc-transcriptome	24	10
1976047	3762541	Pan-transcriptome	24	11
0	0	Hard-Core-transcriptome	24	11
2	213	Soft-Core-transcriptome	24	11
542182	1986025	Acc-transcriptome	24	11
1433863	1776303	Exc-transcriptome	24	11
1824742	3335135	Pan-transcriptome	24	12
0	0	Hard-Core-transcriptome	24	12
3	190	Soft-Core-transcriptome	24	12
485006	1709018	Acc-transcriptome	24	12
1339733	1625927	Exc-transcriptome	24	12
2027127	3889297	Pan-transcriptome	24	13
1	107	Hard-Core-transcriptome	24	13
5	379	Soft-Core-transcriptome	24	13
571756	2098573	Acc-transcriptome	24	13
1455366	1790345	Exc-transcriptome	24	13
2190245	4201876	Pan-transcriptome	24	14
0	0	Hard-Core-transcriptome	24	14
1	58	Soft-Core-transcriptome	24	14
604910	2237235	Acc-transcriptome	24	14
1585334	1964583	Exc-transcriptome	24	14
2131590	4140583	Pan-transcriptome	24	15
0	0	Hard-Core-transcriptome	24	15
0	0	Soft-Core-transcriptome	24	15
596937	2240557	Acc-transcriptome	24	15
1534653	1900026	Exc-transcriptome	24	15
2183934	4253195	Pan-transcriptome	24	16
1	84	Hard-Core-transcriptome	24	16
2	163	Soft-Core-transcriptome	24	16
600702	2283559	Acc-transcriptome	24	16
1583230	1969473	Exc-transcriptome	24	16
2183578	4225169	Pan-transcriptome	24	17
0	0	Hard-Core-transcriptome	24	17
2	116	Soft-Core-transcriptome	24	17
591990	2231680	Acc-transcriptome	24	17
1591586	1993373	Exc-transcriptome	24	17
2377164	4733852	Pan-transcriptome	24	18
0	0	Hard-Core-transcriptome	24	18
5	338	Soft-Core-transcriptome	24	18
685991	2636272	Acc-transcriptome	24	18
1691168	2097242	Exc-transcriptome	24	18
2198128	4190041	Pan-transcriptome	24	19
0	0	Hard-Core-transcriptome	24	19
3	171	Soft-Core-transcriptome	24	19
593508	2198138	Acc-transcriptome	24	19
1604617	1991732	Exc-transcriptome	24	19
2141087	4186004	Pan-transcriptome	25	0
0	0	Hard-Core-transcriptome	25	0
3	220	Soft-Core-transcriptome	25	0
621496	2317018	Acc-transcriptome	25	0
1519588	1868766	Exc-transcriptome	25	0
2264907	4426571	Pan-transcriptome	25	1
0	0	Hard-Core-transcriptome	25	1
2	132	Soft-Core-transcriptome	25	1
640776	2403284	Acc-transcriptome	25	1
1624129	2023155	Exc-transcriptome	25	1
2311557	4618389	Pan-transcriptome	25	2
0	0	Hard-Core-transcriptome	25	2
1	73	Soft-Core-transcriptome	25	2
686185	2621188	Acc-transcriptome	25	2
1625371	1997128	Exc-transcriptome	25	2
2165011	4147267	Pan-transcriptome	25	3
0	0	Hard-Core-transcriptome	25	3
6	495	Soft-Core-transcriptome	25	3
608436	2234549	Acc-transcriptome	25	3
1556569	1912223	Exc-transcriptome	25	3
2267202	4393111	Pan-transcriptome	25	4
0	0	Hard-Core-transcriptome	25	4
1	73	Soft-Core-transcriptome	25	4
641621	2382328	Acc-transcriptome	25	4
1625580	2010710	Exc-transcriptome	25	4
2054951	3936172	Pan-transcriptome	25	5
0	0	Hard-Core-transcriptome	25	5
1	59	Soft-Core-transcriptome	25	5
569455	2094977	Acc-transcriptome	25	5
1485495	1841136	Exc-transcriptome	25	5
2401872	4980265	Pan-transcriptome	25	6
0	0	Hard-Core-transcriptome	25	6
3	308	Soft-Core-transcriptome	25	6
753067	2951550	Acc-transcriptome	25	6
1648802	2028407	Exc-transcriptome	25	6
1936568	3615522	Pan-transcriptome	25	7
0	0	Hard-Core-transcriptome	25	7
1	79	Soft-Core-transcriptome	25	7
517519	1859020	Acc-transcriptome	25	7
1419048	1756423	Exc-transcriptome	25	7
2321669	4512670	Pan-transcriptome	25	8
0	0	Hard-Core-transcriptome	25	8
2	129	Soft-Core-transcriptome	25	8
647333	2425804	Acc-transcriptome	25	8
1674334	2086737	Exc-transcriptome	25	8
2595370	5392628	Pan-transcriptome	25	9
1	74	Hard-Core-transcriptome	25	9
2	133	Soft-Core-transcriptome	25	9
795313	3163408	Acc-transcriptome	25	9
1800055	2229087	Exc-transcriptome	25	9
2345707	4715700	Pan-transcriptome	25	10
0	0	Hard-Core-transcriptome	25	10
3	268	Soft-Core-transcriptome	25	10
683384	2649406	Acc-transcriptome	25	10
1662320	2066026	Exc-transcriptome	25	10
2453900	4999423	Pan-transcriptome	25	11
0	0	Hard-Core-transcriptome	25	11
2	128	Soft-Core-transcriptome	25	11
731853	2857239	Acc-transcriptome	25	11
1722045	2142056	Exc-transcriptome	25	11
2157624	4108168	Pan-transcriptome	25	12
0	0	Hard-Core-transcriptome	25	12
3	248	Soft-Core-transcriptome	25	12
588855	2157549	Acc-transcriptome	25	12
1568766	1950371	Exc-transcriptome	25	12
2399341	4792633	Pan-transcriptome	25	13
0	0	Hard-Core-transcriptome	25	13
3	185	Soft-Core-transcriptome	25	13
690259	2668530	Acc-transcriptome	25	13
1709079	2123918	Exc-transcriptome	25	13
2429741	5004246	Pan-transcriptome	25	14
0	0	Hard-Core-transcriptome	25	14
2	227	Soft-Core-transcriptome	25	14
737548	2896684	Acc-transcriptome	25	14
1692191	2107335	Exc-transcriptome	25	14
2150580	4037614	Pan-transcriptome	25	15
0	0	Hard-Core-transcriptome	25	15
4	335	Soft-Core-transcriptome	25	15
569519	2077929	Acc-transcriptome	25	15
1581057	1959350	Exc-transcriptome	25	15
2363145	4688777	Pan-transcriptome	25	16
0	0	Hard-Core-transcriptome	25	16
2	136	Soft-Core-transcriptome	25	16
677157	2592739	Acc-transcriptome	25	16
1685986	2095902	Exc-transcriptome	25	16
2013398	3805257	Pan-transcriptome	25	17
0	0	Hard-Core-transcriptome	25	17
5	410	Soft-Core-transcriptome	25	17
554053	2003275	Acc-transcriptome	25	17
1459340	1801572	Exc-transcriptome	25	17
2449994	4948892	Pan-transcriptome	25	18
0	0	Hard-Core-transcriptome	25	18
4	313	Soft-Core-transcriptome	25	18
722434	2807987	Acc-transcriptome	25	18
1727556	2140592	Exc-transcriptome	25	18
2313215	4593067	Pan-transcriptome	25	19
0	0	Hard-Core-transcriptome	25	19
1	103	Soft-Core-transcriptome	25	19
682770	2591850	Acc-transcriptome	25	19
1630444	2001114	Exc-transcriptome	25	19
2330338	4520706	Pan-transcriptome	26	0
0	0	Hard-Core-transcriptome	26	0
3	233	Soft-Core-transcriptome	26	0
653903	2436646	Acc-transcriptome	26	0
1676432	2083827	Exc-transcriptome	26	0
2028763	3853575	Pan-transcriptome	26	1
0	0	Hard-Core-transcriptome	26	1
2	177	Soft-Core-transcriptome	26	1
563238	2046015	Acc-transcriptome	26	1
1465523	1807383	Exc-transcriptome	26	1
2220796	4282266	Pan-transcriptome	26	2
0	0	Hard-Core-transcriptome	26	2
5	447	Soft-Core-transcriptome	26	2
636817	2335810	Acc-transcriptome	26	2
1583974	1946009	Exc-transcriptome	26	2
2365341	4639117	Pan-transcriptome	26	3
0	0	Hard-Core-transcriptome	26	3
3	178	Soft-Core-transcriptome	26	3
674912	2547363	Acc-transcriptome	26	3
1690426	2091576	Exc-transcriptome	26	3
2203082	4202593	Pan-transcriptome	26	4
0	0	Hard-Core-transcriptome	26	4
0	0	Soft-Core-transcriptome	26	4
603272	2215612	Acc-transcriptome	26	4
1599810	1986981	Exc-transcriptome	26	4
2021383	3741438	Pan-transcriptome	26	5
0	0	Hard-Core-transcriptome	26	5
0	0	Soft-Core-transcriptome	26	5
538276	1920030	Acc-transcriptome	26	5
1483107	1821408	Exc-transcriptome	26	5
2311106	4588862	Pan-transcriptome	26	6
0	0	Hard-Core-transcriptome	26	6
2	158	Soft-Core-transcriptome	26	6
687866	2589280	Acc-transcriptome	26	6
1623238	1999424	Exc-transcriptome	26	6
2346479	4708149	Pan-transcriptome	26	7
0	0	Hard-Core-transcriptome	26	7
5	430	Soft-Core-transcriptome	26	7
711045	2699809	Acc-transcriptome	26	7
1635429	2007910	Exc-transcriptome	26	7
2345908	4599142	Pan-transcriptome	26	8
0	0	Hard-Core-transcriptome	26	8
1	73	Soft-Core-transcriptome	26	8
664364	2502504	Acc-transcriptome	26	8
1681543	2096565	Exc-transcriptome	26	8
2314082	4687116	Pan-transcriptome	26	9
0	0	Hard-Core-transcriptome	26	9
2	172	Soft-Core-transcriptome	26	9
689228	2662594	Acc-transcriptome	26	9
1624852	2024350	Exc-transcriptome	26	9
2309464	4688229	Pan-transcriptome	26	10
0	0	Hard-Core-transcriptome	26	10
4	373	Soft-Core-transcriptome	26	10
704580	2706142	Acc-transcriptome	26	10
1604880	1981714	Exc-transcriptome	26	10
2224444	4421589	Pan-transcriptome	26	11
0	0	Hard-Core-transcriptome	26	11
5	439	Soft-Core-transcriptome	26	11
656896	2481876	Acc-transcriptome	26	11
1567543	1939274	Exc-transcriptome	26	11
2352139	4739962	Pan-transcriptome	26	12
0	0	Hard-Core-transcriptome	26	12
5	444	Soft-Core-transcriptome	26	12
716152	2722335	Acc-transcriptome	26	12
1635982	2017183	Exc-transcriptome	26	12
2333795	4656723	Pan-transcriptome	26	13
0	0	Hard-Core-transcriptome	26	13
1	79	Soft-Core-transcriptome	26	13
676489	2596282	Acc-transcriptome	26	13
1657305	2060362	Exc-transcriptome	26	13
2307903	4547989	Pan-transcriptome	26	14
0	0	Hard-Core-transcriptome	26	14
1	73	Soft-Core-transcriptome	26	14
681006	2554003	Acc-transcriptome	26	14
1626896	1993913	Exc-transcriptome	26	14
2300606	4503473	Pan-transcriptome	26	15
0	0	Hard-Core-transcriptome	26	15
3	225	Soft-Core-transcriptome	26	15
675202	2511429	Acc-transcriptome	26	15
1625401	1991819	Exc-transcriptome	26	15
2003130	3811034	Pan-transcriptome	26	16
0	0	Hard-Core-transcriptome	26	16
1	52	Soft-Core-transcriptome	26	16
554599	2024720	Acc-transcriptome	26	16
1448530	1786262	Exc-transcriptome	26	16
2255529	4407483	Pan-transcriptome	26	17
0	0	Hard-Core-transcriptome	26	17
2	165	Soft-Core-transcriptome	26	17
633618	2379668	Acc-transcriptome	26	17
1621909	2027650	Exc-transcriptome	26	17
2328487	4766915	Pan-transcriptome	26	18
0	0	Hard-Core-transcriptome	26	18
0	0	Soft-Core-transcriptome	26	18
713355	2774469	Acc-transcriptome	26	18
1615132	1992446	Exc-transcriptome	26	18
2129187	4068502	Pan-transcriptome	26	19
0	0	Hard-Core-transcriptome	26	19
0	0	Soft-Core-transcriptome	26	19
575568	2134499	Acc-transcriptome	26	19
1553619	1934003	Exc-transcriptome	26	19
2170402	4152018	Pan-transcriptome	27	0
0	0	Hard-Core-transcriptome	27	0
1	75	Soft-Core-transcriptome	27	0
608567	2226564	Acc-transcriptome	27	0
1561834	1925379	Exc-transcriptome	27	0
2321844	4614933	Pan-transcriptome	27	1
0	0	Hard-Core-transcriptome	27	1
4	244	Soft-Core-transcriptome	27	1
677731	2576203	Acc-transcriptome	27	1
1644109	2038486	Exc-transcriptome	27	1
2518320	5126161	Pan-transcriptome	27	2
0	0	Hard-Core-transcriptome	27	2
5	439	Soft-Core-transcriptome	27	2
766558	2965901	Acc-transcriptome	27	2
1751757	2159821	Exc-transcriptome	27	2
2542608	5336371	Pan-transcriptome	27	3
0	0	Hard-Core-transcriptome	27	3
0	0	Soft-Core-transcriptome	27	3
785608	3146899	Acc-transcriptome	27	3
1757000	2189472	Exc-transcriptome	27	3
2228629	4303923	Pan-transcriptome	27	4
0	0	Hard-Core-transcriptome	27	4
1	62	Soft-Core-transcriptome	27	4
620295	2303228	Acc-transcriptome	27	4
1608333	2000633	Exc-transcriptome	27	4
2359596	4802416	Pan-transcriptome	27	5
0	0	Hard-Core-transcriptome	27	5
3	253	Soft-Core-transcriptome	27	5
731420	2797143	Acc-transcriptome	27	5
1628173	2005020	Exc-transcriptome	27	5
2513341	5095387	Pan-transcriptome	27	6
0	0	Hard-Core-transcriptome	27	6
0	0	Soft-Core-transcriptome	27	6
750110	2910521	Acc-transcriptome	27	6
1763231	2184866	Exc-transcriptome	27	6
2191965	4324218	Pan-transcriptome	27	7
0	0	Hard-Core-transcriptome	27	7
6	480	Soft-Core-transcriptome	27	7
650985	2418350	Acc-transcriptome	27	7
1540974	1905388	Exc-transcriptome	27	7
2501003	5173516	Pan-transcriptome	27	8
0	0	Hard-Core-transcriptome	27	8
2	169	Soft-Core-transcriptome	27	8
772106	3028061	Acc-transcriptome	27	8
