Gene Category Clique
OG2169505 intersection 501
OG2233817 intersection 501
OG2252718 intersection 501
OG2308802 intersection 501
OG2347175 intersection 501
OG239005 intersection 501
OG2390801 disjoint 501
OG2454027 disjoint 501
OG2482435 intersection 501
OG2560266 intersection 501
OG2567435 intersection 501
OG2610138 intersection 501
OG2691741 disjoint 501
OG2692545 intersection 501
OG280746 intersection 501
OG311670 intersection 501
OG3146491 intersection 501
OG3158497 disjoint 501
OG3171995 disjoint 501
OG3247633 intersection 501
OG3266796 disjoint 501
OG344009 disjoint 501
OG379428 intersection 501
OG468552 intersection 501
OG476695 intersection 501
OG504849 intersection 501
OG512312 intersection 501
OG541021 disjoint 501
OG618057 disjoint 501
OG693827 intersection 501
OG3371301 intersection 502
OG1171970 intersection 503
OG1743802 intersection 503
OG219520 disjoint 503
OG0075936 intersection 504
OG0085634 disjoint 504
OG0129613 disjoint 504
OG0178807 intersection 504
OG0210558 intersection 504
OG0245632 intersection 504
OG0269961 intersection 504
OG0385574 disjoint 504
OG0444970 intersection 504
OG0504425 intersection 504
OG0521655 intersection 504
OG0523713 intersection 504
OG0529040 intersection 504
OG1010136 intersection 504
OG103361 intersection 504
OG1182062 disjoint 504
OG1250497 intersection 504
OG1260156 intersection 504
OG1289445 intersection 504
OG1334829 intersection 504
OG1346046 intersection 504
OG1423157 intersection 504
OG1427179 intersection 504
OG1472599 disjoint 504
OG1567142 intersection 504
OG1575961 intersection 504
OG1595865 intersection 504
OG1596155 intersection 504
OG1597893 disjoint 504
OG1679095 intersection 504
OG1707544 intersection 504
OG1707800 intersection 504
OG1721896 disjoint 504
OG1730464 intersection 504
OG1769256 intersection 504
OG1850679 intersection 504
OG185495 disjoint 504
OG1962838 disjoint 504
OG2004201 intersection 504
OG2013147 intersection 504
OG2038475 intersection 504
OG2068154 intersection 504
OG2104082 disjoint 504
OG2114921 disjoint 504
OG2131338 intersection 504
OG2159803 intersection 504
OG2383749 intersection 504
OG2395802 intersection 504
OG240168 intersection 504
OG2430055 disjoint 504
OG2462099 disjoint 504
OG2465541 intersection 504
OG2505327 intersection 504
OG2538877 disjoint 504
OG2585549 intersection 504
OG2637623 intersection 504
OG2655750 intersection 504
OG2723076 disjoint 504
OG2964305 disjoint 504
OG3008857 intersection 504
OG3042808 intersection 504
OG3050486 intersection 504
OG3050651 disjoint 504
OG3061984 intersection 504
OG3085120 intersection 504
OG3119651 intersection 504
OG3144565 disjoint 504
OG3146517 disjoint 504
OG3178281 disjoint 504
OG3329896 intersection 504
OG3341915 disjoint 504
OG3349176 intersection 504
OG361448 intersection 504
OG409977 disjoint 504
OG454982 intersection 504
OG518272 disjoint 504
OG532099 disjoint 504
OG565705 disjoint 504
OG581151 disjoint 504
OG593168 intersection 504
OG644727 intersection 504
OG64926 intersection 504
OG663631 disjoint 504
OG668411 intersection 504
OG708575 disjoint 504
OG754249 intersection 504
OG802128 intersection 504
OG810953 disjoint 504
OG815512 disjoint 504
OG874238 intersection 504
OG908350 intersection 504
OG954411 disjoint 504
OG959232 intersection 504
OG0038106 intersection 505
OG1079958 intersection 505
OG2951188 intersection 506
OG1645062 disjoint 507
OG2233588 intersection 507
OG0163212 intersection 508
OG1039 intersection 509
OG668034 intersection 509
OG437360 intersection 510
OG0113484 intersection 511
OG0113505 disjoint 511
OG0132657 intersection 511
OG0148786 disjoint 511
OG0152898 disjoint 511
OG0212822 disjoint 511
OG0392864 disjoint 511
OG0460649 intersection 511
OG0462003 disjoint 511
OG0530447 intersection 511
OG0542386 intersection 511
OG0551749 intersection 511
OG1014869 disjoint 511
OG1025472 disjoint 511
OG1093000 intersection 511
OG1094641 intersection 511
OG1118082 disjoint 511
OG1154231 intersection 511
OG117355 disjoint 511
OG1239141 disjoint 511
OG1258149 intersection 511
OG1259975 intersection 511
OG1281587 intersection 511
OG12981 intersection 511
OG1358400 intersection 511
OG1359323 intersection 511
OG1362163 disjoint 511
OG1442719 disjoint 511
OG1542451 intersection 511
OG1553412 intersection 511
OG1596491 intersection 511
OG1634053 disjoint 511
OG1638476 disjoint 511
OG1650711 disjoint 511
OG1667716 intersection 511
OG1677170 disjoint 511
OG1761853 disjoint 511
OG1796539 intersection 511
OG1802856 intersection 511
OG1804010 intersection 511
OG1818308 intersection 511
OG1822565 disjoint 511
OG1836269 intersection 511
OG1861856 intersection 511
OG1960743 disjoint 511
OG2009499 disjoint 511
OG2033335 disjoint 511
OG2052505 intersection 511
OG2115742 disjoint 511
OG2133467 disjoint 511
OG2147300 disjoint 511
OG2170193 intersection 511
OG217588 disjoint 511
OG2186864 intersection 511
OG2254257 intersection 511
OG2289128 intersection 511
OG2326205 intersection 511
OG2390368 intersection 511
OG2437250 intersection 511
OG2476171 intersection 511
OG2488603 intersection 511
OG2500245 intersection 511
OG2535169 disjoint 511
OG2641188 intersection 511
OG2643300 disjoint 511
OG2681723 intersection 511
OG2697275 intersection 511
OG2710453 intersection 511
OG2720558 intersection 511
OG2765830 intersection 511
OG2784514 intersection 511
OG2811919 intersection 511
OG2820901 disjoint 511
OG2833660 intersection 511
OG2845883 intersection 511
OG2986447 intersection 511
OG3019769 intersection 511
OG3023865 disjoint 511
OG3041249 disjoint 511
OG3045923 intersection 511
OG3053225 intersection 511
OG3127080 intersection 511
OG344009 disjoint 511
OG439057 intersection 511
OG439989 intersection 511
OG446457 intersection 511
OG462504 disjoint 511
OG471463 intersection 511
OG564630 disjoint 511
OG58150 disjoint 511
OG618369 disjoint 511
OG64825 intersection 511
OG71760 intersection 511
OG731772 disjoint 511
OG744647 intersection 511
OG826 intersection 511
OG875644 disjoint 511
OG915171 intersection 511
OG948997 disjoint 511
OG959999 disjoint 511
OG964117 intersection 511
OG1755287 intersection 512
OG2257957 intersection 512
OG1248541 intersection 513
OG1831665 intersection 513
OG0066013 intersection 514
OG0086334 intersection 514
OG0149484 intersection 514
OG0218850 intersection 514
OG0272902 intersection 514
OG0400515 intersection 514
OG0414161 intersection 514
OG0416801 intersection 514
OG0456818 intersection 514
OG1046934 intersection 514
OG1069602 intersection 514
OG1109092 intersection 514
OG1117619 intersection 514
OG115926 intersection 514
OG1231039 intersection 514
OG1242022 intersection 514
OG1286124 intersection 514
OG1306272 intersection 514
OG1321975 disjoint 514
OG1388463 intersection 514
OG1544224 intersection 514
OG1584898 disjoint 514
OG1586719 disjoint 514
OG1597305 intersection 514
OG1666675 intersection 514
OG1748376 disjoint 514
OG176599 intersection 514
OG1770826 intersection 514
OG1960842 intersection 514
OG1971636 intersection 514
OG2004474 disjoint 514
OG2066458 intersection 514
OG219919 intersection 514
OG2299881 intersection 514
OG2403746 intersection 514
OG2418689 disjoint 514
OG2456544 disjoint 514
OG2737382 intersection 514
OG2760382 intersection 514
OG2776148 intersection 514
OG2814461 intersection 514
OG2853722 disjoint 514
OG2980969 disjoint 514
OG2981510 intersection 514
OG3015065 disjoint 514
OG3034928 intersection 514
OG3179576 disjoint 514
OG3225849 intersection 514
OG3239147 intersection 514
OG3288077 intersection 514
OG3371949 intersection 514
OG382751 intersection 514
OG38773 disjoint 514
OG406418 intersection 514
OG407448 disjoint 514
OG412683 intersection 514
OG478419 intersection 514
OG480872 intersection 514
OG534018 disjoint 514
OG552541 intersection 514
OG649151 disjoint 514
OG657060 intersection 514
OG663918 intersection 514
OG751001 disjoint 514
OG777566 intersection 514
OG804884 intersection 514
OG811784 disjoint 514
OG828410 disjoint 514
OG851280 intersection 514
OG852947 intersection 514
OG94342 disjoint 514
OG996511 intersection 514
OG2178876 intersection 515
OG1120730 intersection 516
OG0399552 intersection 517
OG1388461 disjoint 517
OG2594150 intersection 517
OG0393972 intersection 518
OG2330811 intersection 519
OG997457 intersection 520
OG1220025 intersection 521
OG181766 intersection 521
OG3033880 disjoint 522
OG3055197 intersection 522
OG2988022 intersection 523
OG321119 intersection 523
OG2034652 intersection 524
OG2354319 intersection 524
OG2239425 intersection 525
OG3015340 intersection 525
OG0382846 intersection 526
OG1450589 intersection 526
OG3000976 intersection 527
OG0094615 intersection 528
OG84130 intersection 528
OG618393 intersection 529
OG2422408 intersection 530
OG1265441 intersection 531
OG793042 intersection 531
OG0061833 disjoint 532
OG0147717 intersection 532
OG0159497 intersection 532
OG0192108 intersection 532
OG0224209 intersection 532
OG0242438 intersection 532
OG0320619 disjoint 532
OG0386919 disjoint 532
OG0392180 disjoint 532
OG0453750 disjoint 532
OG0457462 disjoint 532
OG0465744 intersection 532
OG0513963 disjoint 532
OG0528133 intersection 532
OG1002940 intersection 532
OG1041597 disjoint 532
OG1044454 intersection 532
OG1055495 disjoint 532
OG1136286 intersection 532
OG1149034 disjoint 532
OG1162935 intersection 532
OG117930 intersection 532
OG1185914 disjoint 532
OG1197014 disjoint 532
OG1255532 disjoint 532
OG1292001 disjoint 532
OG1387101 disjoint 532
OG1459650 disjoint 532
OG1527991 intersection 532
