Category	Gene	Transcript	Gene Category	Transcript Size	Transcript Category	Transcript Rfam family	Transcript GO	Gene GO	GO (Guilt by association)
Accessory	OG1015837	CP74-2005_k25_TRINITY_DN25300_c0_g1_i7	lncRNA	2607.0	lncRNA				GO:0019953,GO:0044703,GO:0006552,GO:0009083,GO:1901617,GO:0070592,GO:0008150,GO:0044038,GO:0070589,GO:0042546,GO:0044036,GO:0006551,GO:0009081,GO:0008643,GO:0006404,GO:0006531,GO:0009712,GO:0009713,GO:0009801,GO:0009802,GO:0010384,GO:0010404,GO:0010409,GO:0019355,GO:0034627,GO:0034628,GO:0046189,GO:0051176,GO:0061015,GO:0090431,GO:1900262,GO:1900264,GO:0044260,GO:1901606,GO:1903825,GO:1905039,GO:0045492,GO:0034219,GO:0010383,GO:0110154,GO:0110156,GO:0071702,GO:0019538,GO:0009063,GO:0006464,GO:0071554,GO:0009066,GO:0036211,GO:0006528,GO:0006529,GO:0006768,GO:0009102,GO:0010345,GO:0015887,GO:0018230,GO:0018231,GO:0032790,GO:0032963,GO:0051030,GO:0098717,GO:2000573,GO:0043412,GO:0007205,GO:0031086,GO:0031087,GO:0006869,GO:0016125,GO:0045489,GO:1901564,GO:0008152,GO:0036265,GO:0044238
Accessory	OG1015837	CP74-2005_k25_TRINITY_DN25300_c0_g1_i24	lncRNA	2521.0	lncRNA				GO:0019953,GO:0044703,GO:0006552,GO:0009083,GO:1901617,GO:0070592,GO:0008150,GO:0044038,GO:0070589,GO:0042546,GO:0044036,GO:0006551,GO:0009081,GO:0008643,GO:0006404,GO:0006531,GO:0009712,GO:0009713,GO:0009801,GO:0009802,GO:0010384,GO:0010404,GO:0010409,GO:0019355,GO:0034627,GO:0034628,GO:0046189,GO:0051176,GO:0061015,GO:0090431,GO:1900262,GO:1900264,GO:0044260,GO:1901606,GO:1903825,GO:1905039,GO:0045492,GO:0034219,GO:0010383,GO:0110154,GO:0110156,GO:0071702,GO:0019538,GO:0009063,GO:0006464,GO:0071554,GO:0009066,GO:0036211,GO:0006528,GO:0006529,GO:0006768,GO:0009102,GO:0010345,GO:0015887,GO:0018230,GO:0018231,GO:0032790,GO:0032963,GO:0051030,GO:0098717,GO:2000573,GO:0043412,GO:0007205,GO:0031086,GO:0031087,GO:0006869,GO:0016125,GO:0045489,GO:1901564,GO:0008152,GO:0036265,GO:0044238
Accessory	OG1015837	CP74-2005_k25_TRINITY_DN25300_c0_g1_i20	lncRNA	2179.0	lncRNA				GO:0019953,GO:0044703,GO:0006552,GO:0009083,GO:1901617,GO:0070592,GO:0008150,GO:0044038,GO:0070589,GO:0042546,GO:0044036,GO:0006551,GO:0009081,GO:0008643,GO:0006404,GO:0006531,GO:0009712,GO:0009713,GO:0009801,GO:0009802,GO:0010384,GO:0010404,GO:0010409,GO:0019355,GO:0034627,GO:0034628,GO:0046189,GO:0051176,GO:0061015,GO:0090431,GO:1900262,GO:1900264,GO:0044260,GO:1901606,GO:1903825,GO:1905039,GO:0045492,GO:0034219,GO:0010383,GO:0110154,GO:0110156,GO:0071702,GO:0019538,GO:0009063,GO:0006464,GO:0071554,GO:0009066,GO:0036211,GO:0006528,GO:0006529,GO:0006768,GO:0009102,GO:0010345,GO:0015887,GO:0018230,GO:0018231,GO:0032790,GO:0032963,GO:0051030,GO:0098717,GO:2000573,GO:0043412,GO:0007205,GO:0031086,GO:0031087,GO:0006869,GO:0016125,GO:0045489,GO:1901564,GO:0008152,GO:0036265,GO:0044238
Accessory	OG1015837	CP74-2005_k25_TRINITY_DN25300_c0_g1_i21	lncRNA	2265.0	lncRNA				GO:0019953,GO:0044703,GO:0006552,GO:0009083,GO:1901617,GO:0070592,GO:0008150,GO:0044038,GO:0070589,GO:0042546,GO:0044036,GO:0006551,GO:0009081,GO:0008643,GO:0006404,GO:0006531,GO:0009712,GO:0009713,GO:0009801,GO:0009802,GO:0010384,GO:0010404,GO:0010409,GO:0019355,GO:0034627,GO:0034628,GO:0046189,GO:0051176,GO:0061015,GO:0090431,GO:1900262,GO:1900264,GO:0044260,GO:1901606,GO:1903825,GO:1905039,GO:0045492,GO:0034219,GO:0010383,GO:0110154,GO:0110156,GO:0071702,GO:0019538,GO:0009063,GO:0006464,GO:0071554,GO:0009066,GO:0036211,GO:0006528,GO:0006529,GO:0006768,GO:0009102,GO:0010345,GO:0015887,GO:0018230,GO:0018231,GO:0032790,GO:0032963,GO:0051030,GO:0098717,GO:2000573,GO:0043412,GO:0007205,GO:0031086,GO:0031087,GO:0006869,GO:0016125,GO:0045489,GO:1901564,GO:0008152,GO:0036265,GO:0044238
Accessory	OG1015837	CP74-2005_k25_TRINITY_DN25300_c0_g1_i3	lncRNA	2050.0	lncRNA				GO:0019953,GO:0044703,GO:0006552,GO:0009083,GO:1901617,GO:0070592,GO:0008150,GO:0044038,GO:0070589,GO:0042546,GO:0044036,GO:0006551,GO:0009081,GO:0008643,GO:0006404,GO:0006531,GO:0009712,GO:0009713,GO:0009801,GO:0009802,GO:0010384,GO:0010404,GO:0010409,GO:0019355,GO:0034627,GO:0034628,GO:0046189,GO:0051176,GO:0061015,GO:0090431,GO:1900262,GO:1900264,GO:0044260,GO:1901606,GO:1903825,GO:1905039,GO:0045492,GO:0034219,GO:0010383,GO:0110154,GO:0110156,GO:0071702,GO:0019538,GO:0009063,GO:0006464,GO:0071554,GO:0009066,GO:0036211,GO:0006528,GO:0006529,GO:0006768,GO:0009102,GO:0010345,GO:0015887,GO:0018230,GO:0018231,GO:0032790,GO:0032963,GO:0051030,GO:0098717,GO:2000573,GO:0043412,GO:0007205,GO:0031086,GO:0031087,GO:0006869,GO:0016125,GO:0045489,GO:1901564,GO:0008152,GO:0036265,GO:0044238
Accessory	OG1015837	CP74-2005_k31_TRINITY_DN13517_c0_g2_i12	lncRNA	1861.0	lncRNA				GO:0019953,GO:0044703,GO:0006552,GO:0009083,GO:1901617,GO:0070592,GO:0008150,GO:0044038,GO:0070589,GO:0042546,GO:0044036,GO:0006551,GO:0009081,GO:0008643,GO:0006404,GO:0006531,GO:0009712,GO:0009713,GO:0009801,GO:0009802,GO:0010384,GO:0010404,GO:0010409,GO:0019355,GO:0034627,GO:0034628,GO:0046189,GO:0051176,GO:0061015,GO:0090431,GO:1900262,GO:1900264,GO:0044260,GO:1901606,GO:1903825,GO:1905039,GO:0045492,GO:0034219,GO:0010383,GO:0110154,GO:0110156,GO:0071702,GO:0019538,GO:0009063,GO:0006464,GO:0071554,GO:0009066,GO:0036211,GO:0006528,GO:0006529,GO:0006768,GO:0009102,GO:0010345,GO:0015887,GO:0018230,GO:0018231,GO:0032790,GO:0032963,GO:0051030,GO:0098717,GO:2000573,GO:0043412,GO:0007205,GO:0031086,GO:0031087,GO:0006869,GO:0016125,GO:0045489,GO:1901564,GO:0008152,GO:0036265,GO:0044238
Accessory	OG1015837	CP74-2005_k31_TRINITY_DN13517_c0_g2_i7	lncRNA	1948.0	lncRNA				GO:0019953,GO:0044703,GO:0006552,GO:0009083,GO:1901617,GO:0070592,GO:0008150,GO:0044038,GO:0070589,GO:0042546,GO:0044036,GO:0006551,GO:0009081,GO:0008643,GO:0006404,GO:0006531,GO:0009712,GO:0009713,GO:0009801,GO:0009802,GO:0010384,GO:0010404,GO:0010409,GO:0019355,GO:0034627,GO:0034628,GO:0046189,GO:0051176,GO:0061015,GO:0090431,GO:1900262,GO:1900264,GO:0044260,GO:1901606,GO:1903825,GO:1905039,GO:0045492,GO:0034219,GO:0010383,GO:0110154,GO:0110156,GO:0071702,GO:0019538,GO:0009063,GO:0006464,GO:0071554,GO:0009066,GO:0036211,GO:0006528,GO:0006529,GO:0006768,GO:0009102,GO:0010345,GO:0015887,GO:0018230,GO:0018231,GO:0032790,GO:0032963,GO:0051030,GO:0098717,GO:2000573,GO:0043412,GO:0007205,GO:0031086,GO:0031087,GO:0006869,GO:0016125,GO:0045489,GO:1901564,GO:0008152,GO:0036265,GO:0044238
Accessory	OG1015837	US851008_k25_TRINITY_DN15638_c0_g1_i15	lncRNA	2563.0	lncRNA				GO:0019953,GO:0044703,GO:0006552,GO:0009083,GO:1901617,GO:0070592,GO:0008150,GO:0044038,GO:0070589,GO:0042546,GO:0044036,GO:0006551,GO:0009081,GO:0008643,GO:0006404,GO:0006531,GO:0009712,GO:0009713,GO:0009801,GO:0009802,GO:0010384,GO:0010404,GO:0010409,GO:0019355,GO:0034627,GO:0034628,GO:0046189,GO:0051176,GO:0061015,GO:0090431,GO:1900262,GO:1900264,GO:0044260,GO:1901606,GO:1903825,GO:1905039,GO:0045492,GO:0034219,GO:0010383,GO:0110154,GO:0110156,GO:0071702,GO:0019538,GO:0009063,GO:0006464,GO:0071554,GO:0009066,GO:0036211,GO:0006528,GO:0006529,GO:0006768,GO:0009102,GO:0010345,GO:0015887,GO:0018230,GO:0018231,GO:0032790,GO:0032963,GO:0051030,GO:0098717,GO:2000573,GO:0043412,GO:0007205,GO:0031086,GO:0031087,GO:0006869,GO:0016125,GO:0045489,GO:1901564,GO:0008152,GO:0036265,GO:0044238
Accessory	OG1015837	US851008_k31_TRINITY_DN9261_c1_g1_i9	lncRNA	2126.0	lncRNA				GO:0019953,GO:0044703,GO:0006552,GO:0009083,GO:1901617,GO:0070592,GO:0008150,GO:0044038,GO:0070589,GO:0042546,GO:0044036,GO:0006551,GO:0009081,GO:0008643,GO:0006404,GO:0006531,GO:0009712,GO:0009713,GO:0009801,GO:0009802,GO:0010384,GO:0010404,GO:0010409,GO:0019355,GO:0034627,GO:0034628,GO:0046189,GO:0051176,GO:0061015,GO:0090431,GO:1900262,GO:1900264,GO:0044260,GO:1901606,GO:1903825,GO:1905039,GO:0045492,GO:0034219,GO:0010383,GO:0110154,GO:0110156,GO:0071702,GO:0019538,GO:0009063,GO:0006464,GO:0071554,GO:0009066,GO:0036211,GO:0006528,GO:0006529,GO:0006768,GO:0009102,GO:0010345,GO:0015887,GO:0018230,GO:0018231,GO:0032790,GO:0032963,GO:0051030,GO:0098717,GO:2000573,GO:0043412,GO:0007205,GO:0031086,GO:0031087,GO:0006869,GO:0016125,GO:0045489,GO:1901564,GO:0008152,GO:0036265,GO:0044238
Exclusive	OG1017453	KQB08-32953_k25_TRINITY_DN6084_c0_g1_i8	lncRNA	1515.0	lncRNA				GO:0006814,GO:0048193,GO:1901565,GO:0006888,GO:0019941,GO:0043632,GO:0006511,GO:0000963,GO:0035725,GO:0015672,GO:0044257,GO:0002521,GO:0002573,GO:0006562,GO:0008544,GO:0030099,GO:0030224,GO:0051341,GO:0051353,GO:0060429,GO:0101030,GO:1903131,GO:1903241,GO:0006553,GO:0006885,GO:0009085,GO:0030163,GO:0055069,GO:0030433,GO:0006882,GO:0010304,GO:0055067,GO:0006890,GO:0036503,GO:0006952,GO:0007166,GO:0022618,GO:1902600,GO:0051603,GO:0009245,GO:0046493,GO:1901269,GO:1901271,GO:0006950,GO:0006203,GO:0009065,GO:0009146,GO:0009151,GO:0009155,GO:0009215,GO:0009217,GO:0010942,GO:0018026,GO:0030097,GO:0046070,GO:0046386,GO:0048534,GO:0051592,GO:0071277,GO:0071826,GO:0000959,GO:0051187,GO:0009089,GO:0046451,GO:0015994,GO:0035821,GO:0071241,GO:0090333,GO:0071985,GO:0048440,GO:0048467,GO:0006865,GO:0098655,GO:0000462,GO:0006566,GO:0009088,GO:0019566,GO:0030641,GO:0046373,GO:0048513,GO:0051453,GO:0090332,GO:1900864,GO:0001732,GO:0002520,GO:0006560,GO:0009204,GO:0015695,GO:0015805,GO:0032409,GO:0034293,GO:0043934,GO:0048236,GO:0080156,GO:0098659,GO:0098719,GO:0099587,GO:1901962
Exclusive	OG1017825	ROC20_k31_TRINITY_DN31577_c0_g2_i1	lncRNA	674.0	lncRNA				GO:0051346,GO:0010466,GO:0010951,GO:0045861,GO:0052548,GO:0052547,GO:0043086,GO:0044092,GO:0051336,GO:0030162,GO:0032269,GO:0051248,GO:0009611,GO:0051172,GO:0031324,GO:0010449,GO:0032268,GO:0050790,GO:0051246,GO:0010605,GO:0065009,GO:0009892,GO:0048523,GO:0090329,GO:0006022,GO:0006026,GO:0006030,GO:0006032,GO:0010082,GO:0046348,GO:1901071,GO:1901072,GO:0006563,GO:0035266,GO:0006275,GO:0010190,GO:0006040,GO:0032259,GO:0016101,GO:0032469,GO:0032875,GO:0080090,GO:0017144,GO:0051171,GO:0006545,GO:0019264,GO:0035442,GO:0042127,GO:0042938,GO:0035672,GO:0048519,GO:0031323,GO:0016998,GO:0060255,GO:0006544,GO:0008283,GO:0042136,GO:0042939,GO:0009069,GO:0044786,GO:0006508,GO:0035999,GO:0010075,GO:2000280,GO:0031407,GO:0031408,GO:0001510,GO:0016102,GO:0034754,GO:0016053,GO:0046394,GO:0000292,GO:0001560,GO:0001906,GO:0010586,GO:0010587,GO:0019428,GO:0031032,GO:0031640,GO:0033197,GO:0034394,GO:0035864,GO:0046825,GO:0060250,GO:0070478,GO:0071731,GO:0097366,GO:0110102,GO:1900378,GO:1900704,GO:1900706,GO:2000197,GO:2000200,GO:0070588,GO:0019222,GO:0006816,GO:0044036,GO:0042023,GO:0046185,GO:0006857,GO:0009070,GO:0048509,GO:0000154,GO:0046364,GO:0048507,GO:0098754,GO:0010073,GO:0015698,GO:0006874,GO:0055074,GO:0044283,GO:1990748,GO:0006437,GO:0007000,GO:0008284,GO:0009835,GO:0017126,GO:0032239,GO:0032876,GO:0036261,GO:0045901,GO:0046822,GO:0046831,GO:0051194,GO:0090069,GO:1904276,GO:1904278,GO:0097237,GO:0001505,GO:0034250,GO:0042133,GO:0046653
Exclusive	OG1019976	QA02-1009_k25_TRINITY_DN3930_c0_g2_i1	lncRNA	2481.0	lncRNA				GO:0045736,GO:1904030,GO:0051090,GO:0006071,GO:0019400,GO:0051348,GO:0006469,GO:0033673,GO:0071901,GO:1902074,GO:0002229,GO:0002239,GO:0046901,GO:0048507,GO:0015074,GO:0001933,GO:0009860,GO:0036294,GO:0042326,GO:0071453,GO:0071456,GO:0042221,GO:0010117,GO:0002182,GO:0046900,GO:0042744,GO:2000280,GO:0010563,GO:0045936,GO:0072593,GO:0016441,GO:0048589,GO:0006646,GO:0046337,GO:0010073,GO:0031425,GO:0046903,GO:0009735,GO:0010014,GO:0010821,GO:0019320,GO:0030388,GO:0032351,GO:0032353,GO:0040034,GO:0042276,GO:0043434,GO:0043446,GO:0043447,GO:0046786,GO:0048506,GO:0048510,GO:0051091,GO:0090421,GO:0098609,GO:0006658,GO:0006659,GO:0051338,GO:0009396,GO:0009846,GO:0017182,GO:0017183,GO:0030091,GO:1900247,GO:0055067,GO:0051239,GO:0009200,GO:0016032,GO:0062014,GO:0097503,GO:0042398,GO:0042325,GO:0051187,GO:0001101,GO:0090567,GO:2000026,GO:0009908,GO:0097305,GO:0042743,GO:0048509,GO:0043549,GO:1902600,GO:0009636,GO:2001023,GO:0006566,GO:0009088,GO:0035725,GO:0050793,GO:0006549,GO:0009097,GO:0030422,GO:1901700,GO:0015718,GO:0009736,GO:0071368,GO:0009826,GO:0035194,GO:0042559,GO:0060560
Exclusive	OG1020632	TUC717_k31_TRINITY_DN35298_c0_g1_i2	lncRNA	522.0	lncRNA				GO:0071941,GO:0019941,GO:0043632,GO:1901565,GO:0051603,GO:0010247,GO:0010337,GO:0062210,GO:0090352,GO:1903314,GO:0044257,GO:0030163,GO:0010113,GO:1903241,GO:0006511,GO:0006935,GO:0010183,GO:0031099,GO:0042330,GO:0046208,GO:0050826,GO:0050918,GO:0016480,GO:0043419,GO:0006359,GO:0006598,GO:0008215,GO:0010112,GO:0019627,GO:0042126,GO:0042128,GO:0043605,GO:0044205,GO:2001057
Exclusive	OG1020981	KQB08-32953_k31_TRINITY_DN8362_c1_g1_i2	lncRNA	735.0	lncRNA				GO:0010212,GO:0071483,GO:0006378,GO:0001522,GO:0006273,GO:0030322,GO:0034224,GO:0120127,GO:0071478,GO:0006438,GO:0009637,GO:0000388,GO:0000448,GO:0006768,GO:0009102,GO:0009304,GO:0042391,GO:0042797,GO:0051083,GO:0060962,GO:0097036,GO:1904975,GO:2000683,GO:2000685,GO:0071214,GO:0104004,GO:0009416,GO:0006294,GO:0010213,GO:0031538,GO:0071326,GO:0071331,GO:0071333,GO:1990641,GO:0009314,GO:0009267,GO:0000393,GO:0006369,GO:0007009,GO:0010165,GO:0071481,GO:0071596,GO:0080009
Accessory	OG1024808	KQB09-20620_k31_TRINITY_DN2873_c0_g1_i5	lncRNA	777.0	lncRNA				GO:0005985,GO:0031667,GO:0005975,GO:0006526,GO:0032104,GO:0032107,GO:0006950,GO:0009991,GO:0006525,GO:0010020,GO:0043572,GO:0030245,GO:0051275,GO:0008150,GO:0000911,GO:0007020,GO:0032101,GO:0009311,GO:0032103,GO:1905393,GO:0009235,GO:0009236,GO:0009963,GO:0031221,GO:0035884,GO:0097320,GO:1903525,GO:1903527,GO:1903729,GO:0044262,GO:0048285,GO:0046785,GO:0033554,GO:0009100,GO:0005984,GO:0031109,GO:0050896,GO:0051656,GO:0000919,GO:0009920,GO:0019323,GO:0019478,GO:0042450,GO:0042843,GO:0070841,GO:0090083,GO:0090084,GO:0097201,GO:1902626,GO:2000904,GO:1901607,GO:0044275,GO:1901605,GO:0009056,GO:0000910,GO:0009251,GO:0044247,GO:0051640,GO:0006903,GO:0009084,GO:0005986,GO:0034219,GO:0017144,GO:0006432,GO:0006692,GO:0006693,GO:0032781,GO:0033559,GO:0042572,GO:0043618,GO:0043620,GO:0080006,GO:1990641,GO:0008652,GO:0042744,GO:0051648,GO:0051650,GO:0009553,GO:0042176,GO:0006310,GO:0048646,GO:0006486,GO:0043413,GO:0009605,GO:0034976,GO:0042743,GO:0001523,GO:0006591,GO:0007009,GO:0009237,GO:0019290,GO:0019509,GO:0032106,GO:0032109,GO:0042256,GO:0043102,GO:0046365,GO:0071267,GO:0080040,GO:0140255,GO:1903189,GO:0009101,GO:0051301,GO:0019321,GO:0051273,GO:0009832,GO:0017001
Accessory	OG1024808	T2_k31_TRINITY_DN55491_c0_g2_i1	lncRNA	686.0	lncRNA				GO:0005985,GO:0031667,GO:0005975,GO:0006526,GO:0032104,GO:0032107,GO:0006950,GO:0009991,GO:0006525,GO:0010020,GO:0043572,GO:0030245,GO:0051275,GO:0008150,GO:0000911,GO:0007020,GO:0032101,GO:0009311,GO:0032103,GO:1905393,GO:0009235,GO:0009236,GO:0009963,GO:0031221,GO:0035884,GO:0097320,GO:1903525,GO:1903527,GO:1903729,GO:0044262,GO:0048285,GO:0046785,GO:0033554,GO:0009100,GO:0005984,GO:0031109,GO:0050896,GO:0051656,GO:0000919,GO:0009920,GO:0019323,GO:0019478,GO:0042450,GO:0042843,GO:0070841,GO:0090083,GO:0090084,GO:0097201,GO:1902626,GO:2000904,GO:1901607,GO:0044275,GO:1901605,GO:0009056,GO:0000910,GO:0009251,GO:0044247,GO:0051640,GO:0006903,GO:0009084,GO:0005986,GO:0034219,GO:0017144,GO:0006432,GO:0006692,GO:0006693,GO:0032781,GO:0033559,GO:0042572,GO:0043618,GO:0043620,GO:0080006,GO:1990641,GO:0008652,GO:0042744,GO:0051648,GO:0051650,GO:0009553,GO:0042176,GO:0006310,GO:0048646,GO:0006486,GO:0043413,GO:0009605,GO:0034976,GO:0042743,GO:0001523,GO:0006591,GO:0007009,GO:0009237,GO:0019290,GO:0019509,GO:0032106,GO:0032109,GO:0042256,GO:0043102,GO:0046365,GO:0071267,GO:0080040,GO:0140255,GO:1903189,GO:0009101,GO:0051301,GO:0019321,GO:0051273,GO:0009832,GO:0017001
Exclusive	OG1037770	ROC20_k31_TRINITY_DN31162_c0_g1_i1	lncRNA	1845.0	lncRNA				GO:0009664,GO:0000019,GO:0006805,GO:0009821,GO:0010555,GO:0033075,GO:0033076,GO:0045951,GO:0071272,GO:0071466,GO:0080110,GO:0097295,GO:1901376,GO:1901378,GO:2000014,GO:0006558,GO:1902221,GO:0071951,GO:0009646,GO:0010584,GO:0019988,GO:0009298,GO:0009685,GO:0006312,GO:0007023,GO:0009410,GO:0010241,GO:0033331,GO:0042335,GO:0045911,GO:0009555,GO:0030041,GO:0030833,GO:0032271,GO:0006559,GO:1902222,GO:0008064,GO:0030832,GO:0110053,GO:1902903,GO:0009642,GO:0000028,GO:0010208,GO:0018215,GO:0019673,GO:1990937,GO:0032956,GO:0043254,GO:0008154,GO:0009072,GO:0006490,GO:0009095,GO:0010411,GO:0046271,GO:0046274,GO:0032970,GO:0001505,GO:0006122,GO:0042133,GO:0070972,GO:0009443,GO:0009960,GO:0048646,GO:0048229
Exclusive	OG1037770	ROC20_k31_TRINITY_DN31162_c0_g2_i1	lncRNA	1809.0	lncRNA				GO:0009664,GO:0000019,GO:0006805,GO:0009821,GO:0010555,GO:0033075,GO:0033076,GO:0045951,GO:0071272,GO:0071466,GO:0080110,GO:0097295,GO:1901376,GO:1901378,GO:2000014,GO:0006558,GO:1902221,GO:0071951,GO:0009646,GO:0010584,GO:0019988,GO:0009298,GO:0009685,GO:0006312,GO:0007023,GO:0009410,GO:0010241,GO:0033331,GO:0042335,GO:0045911,GO:0009555,GO:0030041,GO:0030833,GO:0032271,GO:0006559,GO:1902222,GO:0008064,GO:0030832,GO:0110053,GO:1902903,GO:0009642,GO:0000028,GO:0010208,GO:0018215,GO:0019673,GO:1990937,GO:0032956,GO:0043254,GO:0008154,GO:0009072,GO:0006490,GO:0009095,GO:0010411,GO:0046271,GO:0046274,GO:0032970,GO:0001505,GO:0006122,GO:0042133,GO:0070972,GO:0009443,GO:0009960,GO:0048646,GO:0048229
Accessory	OG1038173	KQ08-2850_k31_TRINITY_DN284_c1_g1_i8	lncRNA	1319.0	lncRNA				GO:0097359,GO:0051274,GO:0090501,GO:0051273,GO:0009250,GO:0033692,GO:0009225,GO:0006011,GO:0030244,GO:0000469,GO:0000271,GO:0015969,GO:0033865,GO:0033875,GO:0034032,GO:0006073,GO:0044042,GO:0034035,GO:0030243,GO:0007033,GO:0000461,GO:0002029,GO:0002031,GO:0002090,GO:0002091,GO:0008277,GO:0022401,GO:0023058,GO:0030961,GO:0031623,GO:0045744,GO:0045745,GO:0045806,GO:0048261,GO:1900186,GO:1903069,GO:1903071,GO:1904020,GO:1904021,GO:2000785,GO:0015031,GO:0006353,GO:0048468,GO:0055086,GO:0044264,GO:0045184,GO:0007017,GO:0090502,GO:0000025,GO:0015837,GO:0016241,GO:0019310,GO:0019433,GO:0032973,GO:0043112,GO:0044088,GO:0046320,GO:0046322,GO:0046461,GO:0046464,GO:0046503,GO:0051952,GO:0051955,GO:0080143,GO:0097052,GO:1901562,GO:1903789,GO:1904821,GO:0034637,GO:0070727,GO:0008104,GO:0006368,GO:0090305,GO:0015833,GO:0016051,GO:0042886,GO:0007007,GO:0045039,GO:0010150,GO:0051204,GO:0051606,GO:0090693,GO:0000023,GO:0000304,GO:0009635,GO:0009660,GO:0009827,GO:0010343,GO:0010363,GO:0032418,GO:0032890,GO:0034051,GO:0045922,GO:0051657,GO:0071452,GO:0097468,GO:1904292,GO:1904294,GO:1905897,GO:1905898,GO:1990849,GO:0044262,GO:0006928,GO:0042274,GO:0090151,GO:0048366
Accessory	OG1038173	SP80-3280_Mattielo_SP803280_c117467_g1_i3	lncRNA	1099.0	lncRNA				GO:0097359,GO:0051274,GO:0090501,GO:0051273,GO:0009250,GO:0033692,GO:0009225,GO:0006011,GO:0030244,GO:0000469,GO:0000271,GO:0015969,GO:0033865,GO:0033875,GO:0034032,GO:0006073,GO:0044042,GO:0034035,GO:0030243,GO:0007033,GO:0000461,GO:0002029,GO:0002031,GO:0002090,GO:0002091,GO:0008277,GO:0022401,GO:0023058,GO:0030961,GO:0031623,GO:0045744,GO:0045745,GO:0045806,GO:0048261,GO:1900186,GO:1903069,GO:1903071,GO:1904020,GO:1904021,GO:2000785,GO:0015031,GO:0006353,GO:0048468,GO:0055086,GO:0044264,GO:0045184,GO:0007017,GO:0090502,GO:0000025,GO:0015837,GO:0016241,GO:0019310,GO:0019433,GO:0032973,GO:0043112,GO:0044088,GO:0046320,GO:0046322,GO:0046461,GO:0046464,GO:0046503,GO:0051952,GO:0051955,GO:0080143,GO:0097052,GO:1901562,GO:1903789,GO:1904821,GO:0034637,GO:0070727,GO:0008104,GO:0006368,GO:0090305,GO:0015833,GO:0016051,GO:0042886,GO:0007007,GO:0045039,GO:0010150,GO:0051204,GO:0051606,GO:0090693,GO:0000023,GO:0000304,GO:0009635,GO:0009660,GO:0009827,GO:0010343,GO:0010363,GO:0032418,GO:0032890,GO:0034051,GO:0045922,GO:0051657,GO:0071452,GO:0097468,GO:1904292,GO:1904294,GO:1905897,GO:1905898,GO:1990849,GO:0044262,GO:0006928,GO:0042274,GO:0090151,GO:0048366
Accessory	OG1050653	B1_k25_TRINITY_DN25747_c0_g2_i1	lncRNA	674.0	lncRNA				GO:0006722,GO:0016104,GO:0032365,GO:0034036,GO:0046521,GO:0050427,GO:0050428,GO:0009117,GO:0009082,GO:0009094,GO:1902223,GO:0006753,GO:0016114,GO:0006220,GO:0006221,GO:0034196,GO:1901965,GO:1990052,GO:0009165,GO:1901293,GO:0009081,GO:0006721,GO:0031146,GO:0009970,GO:0042352,GO:0055086
Accessory	OG1050653	F1-Bulk-2_k31_TRINITY_DN6371_c0_g3_i2	lncRNA	686.0	lncRNA				GO:0006722,GO:0016104,GO:0032365,GO:0034036,GO:0046521,GO:0050427,GO:0050428,GO:0009117,GO:0009082,GO:0009094,GO:1902223,GO:0006753,GO:0016114,GO:0006220,GO:0006221,GO:0034196,GO:1901965,GO:1990052,GO:0009165,GO:1901293,GO:0009081,GO:0006721,GO:0031146,GO:0009970,GO:0042352,GO:0055086
Accessory	OG1050653	GXU-34176_k25_TRINITY_DN12173_c0_g1_i3	lncRNA	669.0	lncRNA				GO:0006722,GO:0016104,GO:0032365,GO:0034036,GO:0046521,GO:0050427,GO:0050428,GO:0009117,GO:0009082,GO:0009094,GO:1902223,GO:0006753,GO:0016114,GO:0006220,GO:0006221,GO:0034196,GO:1901965,GO:1990052,GO:0009165,GO:1901293,GO:0009081,GO:0006721,GO:0031146,GO:0009970,GO:0042352,GO:0055086
Accessory	OG1050653	KQB09-20620_k25_TRINITY_DN2444_c0_g2_i1	lncRNA	809.0	lncRNA				GO:0006722,GO:0016104,GO:0032365,GO:0034036,GO:0046521,GO:0050427,GO:0050428,GO:0009117,GO:0009082,GO:0009094,GO:1902223,GO:0006753,GO:0016114,GO:0006220,GO:0006221,GO:0034196,GO:1901965,GO:1990052,GO:0009165,GO:1901293,GO:0009081,GO:0006721,GO:0031146,GO:0009970,GO:0042352,GO:0055086
Accessory	OG1050653	MT11-610_k31_TRINITY_DN238_c0_g1_i1	lncRNA	717.0	lncRNA				GO:0006722,GO:0016104,GO:0032365,GO:0034036,GO:0046521,GO:0050427,GO:0050428,GO:0009117,GO:0009082,GO:0009094,GO:1902223,GO:0006753,GO:0016114,GO:0006220,GO:0006221,GO:0034196,GO:1901965,GO:1990052,GO:0009165,GO:1901293,GO:0009081,GO:0006721,GO:0031146,GO:0009970,GO:0042352,GO:0055086
Accessory	OG1050653	RB72454_k31_TRINITY_DN11901_c0_g2_i2	lncRNA	681.0	lncRNA				GO:0006722,GO:0016104,GO:0032365,GO:0034036,GO:0046521,GO:0050427,GO:0050428,GO:0009117,GO:0009082,GO:0009094,GO:1902223,GO:0006753,GO:0016114,GO:0006220,GO:0006221,GO:0034196,GO:1901965,GO:1990052,GO:0009165,GO:1901293,GO:0009081,GO:0006721,GO:0031146,GO:0009970,GO:0042352,GO:0055086
