NumberGroups	NumberGenes	Classification	NumberGenotypes	Sample
460538	2493113	pan	29	14
2338	157233	hard-core	29	14
6881	458230	soft-core	29	14
274494	1791466	accessory	29	14
179163	243417	exclusive	29	14
500987	2735315	pan	29	15
2053	147300	hard-core	29	15
6906	478170	soft-core	29	15
306931	1994128	accessory	29	15
187150	263017	exclusive	29	15
514288	2795394	pan	29	16
1795	129190	hard-core	29	16
7286	504481	soft-core	29	16
300280	1951663	accessory	29	16
206722	339250	exclusive	29	16
486712	2621943	pan	29	17
1454	102889	hard-core	29	17
6434	433448	soft-core	29	17
283570	1877114	accessory	29	17
196708	311381	exclusive	29	17
522890	2773696	pan	29	18
1606	113683	hard-core	29	18
6653	450193	soft-core	29	18
308046	1985585	accessory	29	18
208191	337918	exclusive	29	18
515881	2819092	pan	29	19
2683	199940	hard-core	29	19
7239	506672	soft-core	29	19
301909	1978759	accessory	29	19
206733	333661	exclusive	29	19
524560	3059423	pan	30	0
2201	167336	hard-core	30	0
7773	559624	soft-core	30	0
347468	2248364	accessory	30	0
169319	251435	exclusive	30	0
560772	3324830	pan	30	1
2600	202464	hard-core	30	1
8293	617320	soft-core	30	1
358278	2363557	accessory	30	1
194201	343953	exclusive	30	1
539649	3067062	pan	30	2
2218	169920	hard-core	30	2
7590	549359	soft-core	30	2
333901	2186991	accessory	30	2
198158	330712	exclusive	30	2
527315	3049214	pan	30	3
2240	176688	hard-core	30	3
8151	588501	soft-core	30	3
322983	2135471	accessory	30	3
196181	325242	exclusive	30	3
508362	2927755	pan	30	4
2129	158773	hard-core	30	4
7751	550453	soft-core	30	4
322315	2123900	accessory	30	4
178296	253402	exclusive	30	4
505762	2770348	pan	30	5
1473	107612	hard-core	30	5
7395	509993	soft-core	30	5
314666	1999392	accessory	30	5
183701	260963	exclusive	30	5
504235	2792012	pan	30	6
1975	141923	hard-core	30	6
7348	506041	soft-core	30	6
316195	2030425	accessory	30	6
180692	255546	exclusive	30	6
498269	2880970	pan	30	7
2510	183616	hard-core	30	7
7799	551401	soft-core	30	7
321445	2091756	accessory	30	7
169025	237813	exclusive	30	7
522126	2910071	pan	30	8
2108	162338	hard-core	30	8
7673	545095	soft-core	30	8
309290	2031009	accessory	30	8
205163	333967	exclusive	30	8
530982	2840078	pan	30	9
1397	102787	hard-core	30	9
7056	485488	soft-core	30	9
317321	2016219	accessory	30	9
206605	338371	exclusive	30	9
550288	3162342	pan	30	10
2292	175390	hard-core	30	10
7858	575739	soft-core	30	10
340835	2239882	accessory	30	10
201595	346721	exclusive	30	10
525793	2943045	pan	30	11
2196	163633	hard-core	30	11
7790	551577	soft-core	30	11
316896	2062950	accessory	30	11
201107	328518	exclusive	30	11
528025	2885181	pan	30	12
2020	148424	hard-core	30	12
7387	519424	soft-core	30	12
315538	2029646	accessory	30	12
205100	336111	exclusive	30	12
518466	2781741	pan	30	13
1395	101377	hard-core	30	13
7101	487428	soft-core	30	13
308946	1967216	accessory	30	13
202419	327097	exclusive	30	13
460509	2634905	pan	30	14
1780	130468	hard-core	30	14
7703	534509	soft-core	30	14
287249	1881541	accessory	30	14
165557	218855	exclusive	30	14
502679	2788967	pan	30	15
1965	139258	hard-core	30	15
7363	508133	soft-core	30	15
313710	2023045	accessory	30	15
181606	257789	exclusive	30	15
540835	3041716	pan	30	16
2057	154827	hard-core	30	16
7744	554015	soft-core	30	16
330763	2151118	accessory	30	16
202328	336583	exclusive	30	16
547557	3078034	pan	30	17
1973	146030	hard-core	30	17
7249	514750	soft-core	30	17
344498	2227101	accessory	30	17
195810	336183	exclusive	30	17
515156	2858449	pan	30	18
1462	107752	hard-core	30	18
7250	501801	soft-core	30	18
328579	2100207	accessory	30	18
179327	256441	exclusive	30	18
548709	3141607	pan	30	19
2478	188155	hard-core	30	19
7802	563075	soft-core	30	19
341681	2233360	accessory	30	19
199226	345172	exclusive	30	19
506374	3021424	pan	31	0
2351	181312	hard-core	31	0
7514	554588	soft-core	31	0
339771	2236112	accessory	31	0
159089	230724	exclusive	31	0
521763	2993717	pan	31	1
1404	105754	hard-core	31	1
7016	503192	soft-core	31	1
344396	2240543	accessory	31	1
170351	249982	exclusive	31	1
539032	3089397	pan	31	2
2515	200333	hard-core	31	2
7575	558883	soft-core	31	2
335157	2202338	accessory	31	2
196300	328176	exclusive	31	2
562734	3398636	pan	31	3
1477	117663	hard-core	31	3
7312	553289	soft-core	31	3
380037	2527533	accessory	31	3
175385	317814	exclusive	31	3
549736	3206402	pan	31	4
1882	152929	hard-core	31	4
7710	573780	soft-core	31	4
356608	2314524	accessory	31	4
185418	318098	exclusive	31	4
549653	3224639	pan	31	5
2129	172604	hard-core	31	5
7759	582860	soft-core	31	5
351687	2316552	accessory	31	5
190207	325227	exclusive	31	5
519653	3145982	pan	31	6
2168	175056	hard-core	31	6
7961	588979	soft-core	31	6
353702	2320524	accessory	31	6
157990	236479	exclusive	31	6
502512	2936212	pan	31	7
2445	184610	hard-core	31	7
7608	553891	soft-core	31	7
323753	2137932	accessory	31	7
171151	244389	exclusive	31	7
545243	3081394	pan	31	8
1558	121794	hard-core	31	8
7236	529828	soft-core	31	8
338321	2218042	accessory	31	8
199686	333524	exclusive	31	8
524808	2955518	pan	31	9
2069	157137	hard-core	31	9
7360	533237	soft-core	31	9
318680	2097358	accessory	31	9
198768	324923	exclusive	31	9
534569	2993492	pan	31	10
1635	125525	hard-core	31	10
7273	527543	soft-core	31	10
326010	2132426	accessory	31	10
201286	333523	exclusive	31	10
563972	3390832	pan	31	11
2177	174515	hard-core	31	11
7755	593126	soft-core	31	11
373500	2470241	accessory	31	11
182717	327465	exclusive	31	11
516609	2940422	pan	31	12
1908	141442	hard-core	31	12
7126	511818	soft-core	31	12
337136	2175017	accessory	31	12
172347	253587	exclusive	31	12
528739	3027382	pan	31	13
2179	175417	hard-core	31	13
7867	579342	soft-core	31	13
321770	2116011	accessory	31	13
199102	332029	exclusive	31	13
536703	2977457	pan	31	14
2029	155791	hard-core	31	14
7391	536220	soft-core	31	14
327597	2103250	accessory	31	14
201715	337987	exclusive	31	14
552241	3170292	pan	31	15
1506	118175	hard-core	31	15
7485	551079	soft-core	31	15
352468	2291608	accessory	31	15
192288	327605	exclusive	31	15
512854	3028281	pan	31	16
2224	166502	hard-core	31	16
7453	545071	soft-core	31	16
342801	2243051	accessory	31	16
162600	240159	exclusive	31	16
504129	2929771	pan	31	17
2328	177593	hard-core	31	17
7513	548549	soft-core	31	17
325357	2136691	accessory	31	17
171259	244531	exclusive	31	17
545883	3052078	pan	31	18
1375	104073	hard-core	31	18
6962	501836	soft-core	31	18
340399	2215360	accessory	31	18
198522	334882	exclusive	31	18
556387	3256278	pan	31	19
2386	186963	hard-core	31	19
7762	585700	soft-core	31	19
352470	2326056	accessory	31	19
196155	344522	exclusive	31	19
536042	3123611	pan	32	0
2188	172997	hard-core	32	0
7230	553158	soft-core	32	0
330359	2234683	accessory	32	0
198453	335770	exclusive	32	0
546079	3215213	pan	32	1
2453	197840	hard-core	32	1
7487	575065	soft-core	32	1
344739	2307765	accessory	32	1
193853	332383	exclusive	32	1
543669	3074315	pan	32	2
1336	105043	hard-core	32	2
6847	510546	soft-core	32	2
340753	2235798	accessory	32	2
196069	327971	exclusive	32	2
560156	3365532	pan	32	3
2260	181446	hard-core	32	3
7581	583986	soft-core	32	3
370336	2449931	accessory	32	3
182239	331615	exclusive	32	3
508362	2892549	pan	32	4
1394	107132	hard-core	32	4
6827	500376	soft-core	32	4
324759	2145209	accessory	32	4
176776	246964	exclusive	32	4
560571	3388621	pan	32	5
1708	137238	hard-core	32	5
7585	581961	soft-core	32	5
374823	2484989	accessory	32	5
178163	321671	exclusive	32	5
525439	3171270	pan	32	6
1564	123289	hard-core	32	6
7280	550769	soft-core	32	6
358750	2380648	accessory	32	6
159409	239853	exclusive	32	6
507115	3029664	pan	32	7
2282	180180	hard-core	32	7
7433	564542	soft-core	32	7
332258	2223103	accessory	32	7
167424	242019	exclusive	32	7
506668	2905021	pan	32	8
1396	107098	hard-core	32	8
7009	516847	soft-core	32	8
321865	2140967	accessory	32	8
177794	247207	exclusive	32	8
500772	2840864	pan	32	9
1788	142701	hard-core	32	9
7151	525601	soft-core	32	9
313414	2065086	accessory	32	9
180207	250177	exclusive	32	9
558634	3283049	pan	32	10
1370	109615	hard-core	32	10
6996	531031	soft-core	32	10
364699	2426583	accessory	32	10
186939	325435	exclusive	32	10
511064	3070378	pan	32	11
1857	147179	hard-core	32	11
7527	573514	soft-core	32	11
333279	2252883	accessory	32	11
170258	243981	exclusive	32	11
556465	3278076	pan	32	12
1666	134535	hard-core	32	12
7396	564452	soft-core	32	12
358185	2381449	accessory	32	12
190884	332175	exclusive	32	12
526217	3150407	pan	32	13
1939	152764	hard-core	32	13
7171	543396	soft-core	32	13
354030	2359353	accessory	32	13
165016	247658	exclusive	32	13
563369	3359355	pan	32	14
1667	136879	hard-core	32	14
7441	577788	soft-core	32	14
367427	2449942	accessory	32	14
188501	331625	exclusive	32	14
549891	3211633	pan	32	15
1960	156407	hard-core	32	15
7287	557157	soft-core	32	15
350864	2328405	accessory	32	15
191740	326071	exclusive	32	15
548857	3210357	pan	32	16
1391	113176	hard-core	32	16
6931	530718	soft-core	32	16
350655	2354023	accessory	32	16
191271	325616	exclusive	32	16
520593	3067753	pan	32	17
1952	152728	hard-core	32	17
7220	543627	soft-core	32	17
342548	2275275	accessory	32	17
170825	248851	exclusive	32	17
549686	3205634	pan	32	18
1532	122250	hard-core	32	18
7089	538067	soft-core	32	18
353419	2347045	accessory	32	18
189178	320522	exclusive	32	18
529977	2990992	pan	32	19
1423	109289	hard-core	32	19
7003	512271	soft-core	32	19
329558	2158293	accessory	32	19
193416	320428	exclusive	32	19
558752	3391745	pan	33	0
1430	121405	hard-core	33	0
6947	554025	soft-core	33	0
369240	2518462	accessory	33	0
182565	319258	exclusive	33	0
549551	3265349	pan	33	1
2021	172599	hard-core	33	1
7259	574672	soft-core	33	1
347602	2358638	accessory	33	1
194690	332039	exclusive	33	1
553212	3317311	pan	33	2
1566	127968	hard-core	33	2
7069	560685	soft-core	33	2
358392	2433472	accessory	33	2
187751	323154	exclusive	33	2
566014	3474418	pan	33	3
1653	140771	hard-core	33	3
7300	591571	soft-core	33	3
374039	2553363	accessory	33	3
184675	329484	exclusive	33	3
507541	3038142	pan	33	4
1794	142319	hard-core	33	4
7341	565752	soft-core	33	4
333499	2237950	accessory	33	4
166701	234440	exclusive	33	4
564626	3424922	pan	33	5
2150	176730	hard-core	33	5
7400	589270	soft-core	33	5
373063	2510900	accessory	33	5
184163	324752	exclusive	33	5
566336	3465538	pan	33	6
1747	152030	hard-core	33	6
7159	571656	soft-core	33	6
385344	2579036	accessory	33	6
173833	314846	exclusive	33	6
565940	3380433	pan	33	7
1308	108328	hard-core	33	7
6704	527131	soft-core	33	7
381422	2533292	accessory	33	7
177814	320010	exclusive	33	7
547000	3263267	pan	33	8
1977	161664	hard-core	33	8
7183	561629	soft-core	33	8
354165	2385690	accessory	33	8
185652	315948	exclusive	33	8
567155	3486730	pan	33	9
2084	175406	hard-core	33	9
7230	581761	soft-core	33	9
381362	2582136	accessory	33	9
178563	322833	exclusive	33	9
559876	3394435	pan	33	10
1538	127699	hard-core	33	10
7048	561600	soft-core	33	10
372001	2513587	accessory	33	10
180827	319248	exclusive	33	10
558978	3318975	pan	33	11
1888	154021	hard-core	33	11
6961	546254	soft-core	33	11
362172	2441938	accessory	33	11
189845	330783	exclusive	33	11
529237	3320952	pan	33	12
2571	219009	hard-core	33	12
7639	609763	soft-core	33	12
361762	2471520	accessory	33	12
159836	239669	exclusive	33	12
559751	3357862	pan	33	13
1359	113179	hard-core	33	13
6824	541959	soft-core	33	13
366106	2490848	accessory	33	13
186821	325055	exclusive	33	13
551280	3306087	pan	33	14
1795	148629	hard-core	33	14
7514	596548	soft-core	33	14
349583	2376097	accessory	33	14
194183	333442	exclusive	33	14
533808	3122338	pan	33	15
1409	116509	hard-core	33	15
6805	530520	soft-core	33	15
334803	2272746	accessory	33	15
192200	319072	exclusive	33	15
518613	3042172	pan	33	16
1434	113963	hard-core	33	16
6794	517342	soft-core	33	16
342454	2282035	accessory	33	16
169365	242795	exclusive	33	16
560888	3422180	pan	33	17
1463	125410	hard-core	33	17
7204	583956	soft-core	33	17
369642	2516697	accessory	33	17
184042	321527	exclusive	33	17
545542	3232677	pan	33	18
1969	161634	hard-core	33	18
7106	558911	soft-core	33	18
345749	2346671	accessory	33	18
192687	327095	exclusive	33	18
551855	3328363	pan	33	19
2268	185546	hard-core	33	19
7404	590655	soft-core	33	19
351163	2400163	accessory	33	19
193288	337545	exclusive	33	19
529654	3298211	pan	34	0
1983	165659	hard-core	34	0
7154	579113	soft-core	34	0
360654	2478502	accessory	34	0
161846	240596	exclusive	34	0
529587	3240572	pan	34	1
1439	119063	hard-core	34	1
7082	565401	soft-core	34	1
363682	2435730	accessory	34	1
158823	239441	exclusive	34	1
553594	3363982	pan	34	2
1886	159353	hard-core	34	2
6920	564518	soft-core	34	2
360011	2478492	accessory	34	2
186663	320972	exclusive	34	2
574204	3666187	pan	34	3
1957	170576	hard-core	34	3
7222	605337	soft-core	34	3
400341	2749483	accessory	34	3
166641	311367	exclusive	34	3
539344	3484076	pan	34	4
2018	174235	hard-core	34	4
7226	602134	soft-core	34	4
381977	2647419	accessory	34	4
150141	234523	exclusive	34	4
526957	3198817	pan	34	5
1339	111510	hard-core	34	5
6663	530557	soft-core	34	5
355699	2428332	accessory	34	5
164595	239928	exclusive	34	5
564749	3446721	pan	34	6
1323	113403	hard-core	34	6
6691	546422	soft-core	34	6
376785	2579906	accessory	34	6
181273	320393	exclusive	34	6
542531	3242591	pan	34	7
1547	128769	hard-core	34	7
6817	549453	soft-core	34	7
345097	2370130	accessory	34	7
190617	323008	exclusive	34	7
559053	3363127	pan	34	8
1370	117471	hard-core	34	8
6739	544104	soft-core	34	8
369379	2501182	accessory	34	8
182935	317841	exclusive	34	8
519033	3081385	pan	34	9
1344	111185	hard-core	34	9
6560	516978	soft-core	34	9
337988	2314818	accessory	34	9
174485	249589	exclusive	34	9
551406	3327414	pan	34	10
1735	145398	hard-core	34	10
7200	581303	soft-core	34	10
353382	2417403	accessory	34	10
190824	328708	exclusive	34	10
565100	3474281	pan	34	11
1988	169908	hard-core	34	11
7212	593117	soft-core	34	11
375219	2556638	accessory	34	11
182669	324526	exclusive	34	11
546776	3209669	pan	34	12
1338	110503	hard-core	34	12
6478	510576	soft-core	34	12
353037	2383438	accessory	34	12
187261	315655	exclusive	34	12
554781	3390994	pan	34	13
1820	159443	hard-core	34	13
7110	578506	soft-core	34	13
365714	2499776	accessory	34	13
181957	312712	exclusive	34	13
517009	3294225	pan	34	14
2895	249821	hard-core	34	14
7495	610205	soft-core	34	14
360629	2462493	accessory	34	14
148885	221527	exclusive	34	14
562597	3369051	pan	34	15
1289	110136	hard-core	34	15
6544	530101	soft-core	34	15
371293	2515468	accessory	34	15
184760	323482	exclusive	34	15
565815	3513360	pan	34	16
1436	125070	hard-core	34	16
6968	573138	soft-core	34	16
381087	2624254	accessory	34	16
177760	315968	exclusive	34	16
511371	3089750	pan	34	17
1529	125620	hard-core	34	17
6951	550993	soft-core	34	17
337513	2302408	accessory	34	17
166907	236349	exclusive	34	17
526964	3150197	pan	34	18
1422	118323	hard-core	34	18
6790	537864	soft-core	34	18
352705	2366122	accessory	34	18
167469	246211	exclusive	34	18
523895	3244944	pan	34	19
2103	176504	hard-core	34	19
7208	586971	soft-core	34	19
349209	2411430	accessory	34	19
167478	246543	exclusive	34	19
570839	3709629	pan	35	0
2502	229278	hard-core	35	0
8037	681606	soft-core	35	0
398235	2719995	accessory	35	0
164567	308028	exclusive	35	0
567931	3573815	pan	35	1
1963	171798	hard-core	35	1
7709	645276	soft-core	35	1
382514	2610585	accessory	35	1
177708	317954	exclusive	35	1
541124	3581067	pan	35	2
1648	147403	hard-core	35	2
7660	650100	soft-core	35	2
390385	2703286	accessory	35	2
143079	227681	exclusive	35	2
568372	3580835	pan	35	3
1369	121037	hard-core	35	3
7486	624061	soft-core	35	3
386926	2645409	accessory	35	3
173960	311365	exclusive	35	3
562273	3520967	pan	35	4
1775	157960	hard-core	35	4
7745	651850	soft-core	35	4
372020	2545556	accessory	35	4
182508	323561	exclusive	35	4
567679	3569242	pan	35	5
1931	169355	hard-core	35	5
7705	647608	soft-core	35	5
380660	2601352	accessory	35	5
179314	320282	exclusive	35	5
531299	3428534	pan	35	6
2077	185577	hard-core	35	6
7964	662602	soft-core	35	6
370873	2534554	accessory	35	6
152462	231378	exclusive	35	6
515323	3130092	pan	35	7
1379	115958	hard-core	35	7
7284	580634	soft-core	35	7
341885	2313455	accessory	35	7
166154	236003	exclusive	35	7
550165	3367896	pan	35	8
1536	132730	hard-core	35	8
7449	608329	soft-core	35	8
361160	2449089	accessory	35	8
181556	310478	exclusive	35	8
538375	3238974	pan	35	9
1384	117613	hard-core	35	9
7179	578382	soft-core	35	9
345246	2350270	accessory	35	9
185950	310322	exclusive	35	9
557298	3467143	pan	35	10
1426	126504	hard-core	35	10
7470	617812	soft-core	35	10
373457	2542199	accessory	35	10
176371	307132	exclusive	35	10
536797	3352934	pan	35	11
1344	114299	hard-core	35	11
7282	590907	soft-core	35	11
371997	2521879	accessory	35	11
157518	240148	exclusive	35	11
563347	3545576	pan	35	12
1582	140939	hard-core	35	12
7592	638588	soft-core	35	12
372981	2582744	accessory	35	12
182774	324244	exclusive	35	12
548376	3407958	pan	35	13
2127	184780	hard-core	35	13
7653	635089	soft-core	35	13
357300	2458610	accessory	35	13
183423	314259	exclusive	35	13
570046	3630588	pan	35	14
1923	172201	hard-core	35	14
7691	651609	soft-core	35	14
387093	2660870	accessory	35	14
175262	318109	exclusive	35	14
575758	3718454	pan	35	15
1482	131504	hard-core	35	15
7439	628260	soft-core	35	15
404435	2779724	accessory	35	15
163884	310470	exclusive	35	15
555400	3438750	pan	35	16
1380	122157	hard-core	35	16
7254	601789	soft-core	35	16
367692	2525634	accessory	35	16
180454	311327	exclusive	35	16
502245	3060700	pan	35	17
1466	123067	hard-core	35	17
7414	589593	soft-core	35	17
327187	2238216	accessory	35	17
167644	232891	exclusive	35	17
556967	3446847	pan	35	18
1347	118856	hard-core	35	18
7165	595130	soft-core	35	18
366729	2531657	accessory	35	18
183073	320060	exclusive	35	18
535378	3420388	pan	35	19
1523	132483	hard-core	35	19
7470	616770	soft-core	35	19
373386	2568431	accessory	35	19
154522	235187	exclusive	35	19
501634	3048963	pan	36	0
1293	110073	hard-core	36	0
6828	555027	soft-core	36	0
326381	2259565	accessory	36	0
168425	234371	exclusive	36	0
565215	3489858	pan	36	1
1274	113116	hard-core	36	1
6859	577469	soft-core	36	1
377738	2592617	accessory	36	1
180618	319772	exclusive	36	1
538206	3523507	pan	36	2
2371	218817	hard-core	36	2
7739	663599	soft-core	36	2
378679	2626346	accessory	36	2
151788	233562	exclusive	36	2
563196	3554785	pan	36	3
1819	162798	hard-core	36	3
7300	626531	soft-core	36	3
375392	2609121	accessory	36	3
180504	319133	exclusive	36	3
572054	3669522	pan	36	4
2027	182755	hard-core	36	4
7462	643966	soft-core	36	4
391055	2709557	accessory	36	4
173537	315999	exclusive	36	4
572341	3602217	pan	36	5
1301	118371	hard-core	36	5
6896	586250	soft-core	36	5
395825	2704885	accessory	36	5
169620	311082	exclusive	36	5
533130	3314620	pan	36	6
1387	121330	hard-core	36	6
7207	599230	soft-core	36	6
362558	2472031	accessory	36	6
163365	243359	exclusive	36	6
533236	3510523	pan	36	7
1635	148046	hard-core	36	7
7575	651892	soft-core	36	7
379725	2636209	accessory	36	7
145936	222422	exclusive	36	7
536821	3515501	pan	36	8
1756	163061	hard-core	36	8
7666	657342	soft-core	36	8
381124	2633409	accessory	36	8
148031	224750	exclusive	36	8
564312	3464664	pan	36	9
1321	116279	hard-core	36	9
7037	589972	soft-core	36	9
376376	2555552	accessory	36	9
180899	319140	exclusive	36	9
568528	3524488	pan	36	10
1301	116436	hard-core	36	10
7031	596069	soft-core	36	10
383430	2610565	accessory	36	10
178067	317854	exclusive	36	10
529858	3401501	pan	36	11
1560	138424	hard-core	36	11
7540	637456	soft-core	36	11
364841	2532598	accessory	36	11
157477	231447	exclusive	36	11
539757	3597543	pan	36	12
2150	190654	hard-core	36	12
7619	654508	soft-core	36	12
395837	2721342	accessory	36	12
136301	221693	exclusive	36	12
556955	3499812	pan	36	13
1918	170433	hard-core	36	13
7415	629184	soft-core	36	13
367181	2551635	accessory	36	13
182359	318993	exclusive	36	13
540263	3542494	pan	36	14
1914	169414	hard-core	36	14
7531	644716	soft-core	36	14
380830	2663627	accessory	36	14
151902	234151	exclusive	36	14
544505	3567783	pan	36	15
1375	123267	hard-core	36	15
7312	622028	soft-core	36	15
391652	2717101	accessory	36	15
145541	228654	exclusive	36	15
552061	3451500	pan	36	16
1625	146574	hard-core	36	16
7240	614670	soft-core	36	16
363496	2522059	accessory	36	16
181325	314771	exclusive	36	16
572413	3711047	pan	36	17
1607	147105	hard-core	36	17
7577	658088	soft-core	36	17
392083	2736057	accessory	36	17
172753	316902	exclusive	36	17
566254	3582034	pan	36	18
1404	127806	hard-core	36	18
7249	616866	soft-core	36	18
389516	2661222	accessory	36	18
169489	303946	exclusive	36	18
559604	3517355	pan	36	19
1330	118353	hard-core	36	19
7234	615073	soft-core	36	19
374898	2592709	accessory	36	19
177472	309573	exclusive	36	19
575884	3733814	pan	37	0
1366	126154	hard-core	37	0
7226	632625	soft-core	37	0
407709	2798255	accessory	37	0
160949	302934	exclusive	37	0
549351	3833853	pan	37	1
2102	198589	hard-core	37	1
7757	699857	soft-core	37	1
408434	2914213	accessory	37	1
133160	219783	exclusive	37	1
575634	3780257	pan	37	2
2290	221806	hard-core	37	2
7496	675797	soft-core	37	2
397951	2789357	accessory	37	2
170187	315103	exclusive	37	2
525917	3381836	pan	37	3
1490	133374	hard-core	37	3
7069	606350	soft-core	37	3
365685	2550411	accessory	37	3
153163	225075	exclusive	37	3
563435	3573439	pan	37	4
1433	132155	hard-core	37	4
7172	626250	soft-core	37	4
379609	2635151	accessory	37	4
176654	312038	exclusive	37	4
540437	3543676	pan	37	5
2038	184529	hard-core	37	5
7376	646266	soft-core	37	5
381320	2663797	accessory	37	5
151741	233613	exclusive	37	5
562540	3549282	pan	37	6
1283	117686	hard-core	37	6
6917	601004	soft-core	37	6
377626	2633851	accessory	37	6
177997	314427	exclusive	37	6
563001	3638460	pan	37	7
2018	185608	hard-core	37	7
7255	638967	soft-core	37	7
383261	2691961	accessory	37	7
172485	307532	exclusive	37	7
572984	3717679	pan	37	8
1480	138168	hard-core	37	8
7286	643257	soft-core	37	8
397187	2766847	accessory	37	8
168511	307575	exclusive	37	8
574182	3712029	pan	37	9
1292	119688	hard-core	37	9
7016	616480	soft-core	37	9
398742	2786241	accessory	37	9
168424	309308	exclusive	37	9
557731	3520497	pan	37	10
1462	133067	hard-core	37	10
7144	617342	soft-core	37	10
372753	2590928	accessory	37	10
177834	312227	exclusive	37	10
542517	3525249	pan	37	11
1375	125782	hard-core	37	11
7234	630398	soft-core	37	11
380899	2658409	accessory	37	11
154384	236442	exclusive	37	11
571307	3708336	pan	37	12
1402	133327	hard-core	37	12
7229	640044	soft-core	37	12
394436	2760930	accessory	37	12
169642	307362	exclusive	37	12
557935	3503692	pan	37	13
1314	119727	hard-core	37	13
7014	608726	soft-core	37	13
373669	2584037	accessory	37	13
177252	310929	exclusive	37	13
577232	3858043	pan	37	14
1925	188497	hard-core	37	14
7535	675088	soft-core	37	14
412470	2879707	accessory	37	14
157227	303248	exclusive	37	14
548814	3655785	pan	37	15
1426	131987	hard-core	37	15
7221	635812	soft-core	37	15
398018	2790916	accessory	37	15
143575	229057	exclusive	37	15
564916	3595428	pan	37	16
1306	119007	hard-core	37	16
6944	605226	soft-core	37	16
386517	2685852	accessory	37	16
171455	304350	exclusive	37	16
574140	3761973	pan	37	17
1679	157587	hard-core	37	17
7483	669922	soft-core	37	17
394966	2776771	accessory	37	17
171691	315280	exclusive	37	17
554529	3609206	pan	37	18
1622	151506	hard-core	37	18
7350	651047	soft-core	37	18
371586	2649486	accessory	37	18
175593	308673	exclusive	37	18
567207	3653538	pan	37	19
1836	167804	hard-core	37	19
7184	628569	soft-core	37	19
392286	2720528	accessory	37	19
167737	304441	exclusive	37	19
544104	3728964	pan	38	0
2407	236759	hard-core	38	0
7542	690595	soft-core	38	0
394288	2813033	accessory	38	0
142274	225336	exclusive	38	0
566123	3725284	pan	38	1
1335	125992	hard-core	38	1
6881	620908	soft-core	38	1
392044	2803663	accessory	38	1
167198	300713	exclusive	38	1
569196	3709680	pan	38	2
1801	168141	hard-core	38	2
7063	636408	soft-core	38	2
391476	2763198	accessory	38	2
170657	310074	exclusive	38	2
563059	3644072	pan	38	3
1270	120320	hard-core	38	3
6735	605371	soft-core	38	3
383827	2732677	accessory	38	3
172497	306024	exclusive	38	3
543271	3584781	pan	38	4
1329	125063	hard-core	38	4
6984	626176	soft-core	38	4
384044	2724829	accessory	38	4
152243	233776	exclusive	38	4
567462	3778802	pan	38	5
1567	149477	hard-core	38	5
7251	661869	soft-core	38	5
392282	2811782	accessory	38	5
167929	305151	exclusive	38	5
585101	4041964	pan	38	6
2079	201048	hard-core	38	6
7370	689396	soft-core	38	6
425492	3045923	accessory	38	6
152239	306645	exclusive	38	6
576040	3816339	pan	38	7
1342	128232	hard-core	38	7
7002	638142	soft-core	38	7
403993	2872883	accessory	38	7
165045	305314	exclusive	38	7
578834	3979656	pan	38	8
2038	197035	hard-core	38	8
7594	706147	soft-core	38	8
417824	2979438	accessory	38	8
153416	294071	exclusive	38	8
568886	3704817	pan	38	9
1374	131875	hard-core	38	9
6966	625620	soft-core	38	9
395690	2776731	accessory	38	9
166230	302466	exclusive	38	9
538286	3498121	pan	38	10
1274	118186	hard-core	38	10
6828	603483	soft-core	38	10
378384	2663045	accessory	38	10
153074	231593	exclusive	38	10
549545	3703356	pan	38	11
1424	134349	hard-core	38	11
7053	637421	soft-core	38	11
399117	2836042	accessory	38	11
143375	229893	exclusive	38	11
583282	4037159	pan	38	12
1318	129727	hard-core	38	12
7114	660959	soft-core	38	12
429610	3084073	accessory	38	12
146558	292127	exclusive	38	12
579181	3903970	pan	38	13
1513	144982	hard-core	38	13
7337	675845	soft-core	38	13
408121	2917795	accessory	38	13
163723	310330	exclusive	38	13
577293	3888300	pan	38	14
1362	131451	hard-core	38	14
7186	662004	soft-core	38	14
413289	2930984	accessory	38	14
156818	295312	exclusive	38	14
545003	3618674	pan	38	15
1419	133048	hard-core	38	15
7109	637422	soft-core	38	15
389592	2751584	accessory	38	15
148302	229668	exclusive	38	15
576722	3818306	pan	38	16
1832	169945	hard-core	38	16
7280	660479	soft-core	38	16
404787	2850253	accessory	38	16
164655	307574	exclusive	38	16
560853	3580904	pan	38	17
1275	119308	hard-core	38	17
6731	600102	soft-core	38	17
377376	2669147	accessory	38	17
176746	311655	exclusive	38	17
568466	3601072	pan	38	18
1244	115505	hard-core	38	18
6690	591492	soft-core	38	18
387457	2697094	accessory	38	18
174319	312486	exclusive	38	18
575928	3776727	pan	38	19
1266	120233	hard-core	38	19
6745	607764	soft-core	38	19
405118	2863797	accessory	38	19
164065	305166	exclusive	38	19
553629	3622867	pan	39	0
1473	141720	hard-core	39	0
6911	639067	soft-core	39	0
372486	2672162	accessory	39	0
174232	311638	exclusive	39	0
569677	3756758	pan	39	1
1306	125307	hard-core	39	1
6865	633882	soft-core	39	1
393133	2816305	accessory	39	1
169679	306571	exclusive	39	1
549196	3865677	pan	39	2
1550	151037	hard-core	39	2
7149	670336	soft-core	39	2
